genes logFC logCPM PValue
ZT3D7_G79 1.00505734358797 4.46062686391975 0.53889037065808
ZT3D7_G81 0.257892649151751 4.20194350462138 1
ZT3D7_G82 -2.89920668600029 4.66269076600979 0.0050524864363892
ZT3D7_G83 -1.37982622482999 11.2889896229488 0.00275504619551136
ZT3D7_G85 4.20506871402286 4.40629150906632 0.26918638091049
ZT3D7_G89 3.95614232029568 4.29614811748711 0.163928560280115
ZT3D7_G94 -2.00364497267509 4.00265457953012 0.427824599984303
ZT3D7_G96 -0.462974965945926 5.47619861303724 0.705130492365494
ZT3D7_G102 -1.60301010780372 4.48433767042988 0.379582420499896
ZT3D7_G103 0.12052448503374 5.3830174419993 0.999999999999999
ZT3D7_G104 0.250674419478625 4.61686526931344 1
ZT3D7_G106 0.488448047276934 5.36920281271884 0.615697947817088
ZT3D7_G107 6.10325408595111 5.52553261532282 0.00168947626599326
ZT3D7_G108 4.60514513164557 4.59413591554095 0.162348712148077
ZT3D7_G109 5.74871118064459 5.28547924815121 0.00325800678395334
ZT3D7_G110 0.691825451237451 5.7063569284897 0.437449520801415
ZT3D7_G111 0.022863912503467 10.0007573020828 0.963441226732276
ZT3D7_G112 -0.637082080456958 9.2278526421967 0.173258777132173
ZT3D7_G113 -2.60310521827089 4.71453968399133 0.0827941222773722
ZT3D7_G114 0.561016657722263 5.97219830993102 0.536384885837636
ZT3D7_G115 -0.153414552135241 5.92876810093131 0.832229028290477
ZT3D7_G119 -0.223905890009164 4.05070406693396 1
ZT3D7_G120 0.96230634188526 8.06473387947824 0.0473496827431044
ZT3D7_G121 1.04600913188083 6.46548966180557 0.140565679467789
ZT3D7_G123 -0.268634348514279 4.98494643789569 0.857064393797888
ZT3D7_G125 -0.216078766014101 7.71942033291814 0.722664367916959
ZT3D7_G128 -0.175430177778193 5.38510915294206 1
ZT3D7_G129 0.323577552574429 5.01211485156457 0.999999999999993
ZT3D7_G132 -0.662739719017927 7.41709217438488 0.223064299856462
ZT3D7_G133 1.70863290071126 6.12095108502873 0.0519536290803282
ZT3D7_G136 2.19283221571175 5.7239025928768 0.0307408388665849
ZT3D7_G137 4.79457967861066 4.69759812304018 0.086931036645531
ZT3D7_G138 -0.123340184465036 8.83637592990395 0.749127820979926
ZT3D7_G143 0.272825618997048 5.44339452639245 0.764503275267492
ZT3D7_G144 -1.24297853468144 6.49015235858326 0.0500601640942195
ZT3D7_G145 0.524095878875244 8.1934704390453 0.235839792416613
ZT3D7_G146 -1.02552719292979 9.85112617535243 0.0034067170651647
ZT3D7_G147 -0.151577353573294 5.23983953179037 0.999999999999994
ZT3D7_G148 0.781680860814169 6.12841605619981 0.322532341132621
ZT3D7_G149 -0.421654882136214 6.65143735277057 0.491417812731947
ZT3D7_G150 0.437092391760563 4.26272661213606 1
ZT3D7_G151 -1.23455525548254 4.58766424761284 0.478735127425259
ZT3D7_G152 0.316483566162748 7.80648221946323 0.464797612776783
ZT3D7_G153 -0.0881784486817896 6.30692533748598 0.933298024785027
ZT3D7_G154 -0.363270410672119 4.4085342842989 1
ZT3D7_G156 4.17668478746072 4.39852461087372 0.105536876582512
ZT3D7_G157 0.544289944548858 8.15259202592466 0.19719586926344
ZT3D7_G160 2.91643419631002 5.53154498438113 0.0214632441470074
ZT3D7_G161 1.3848579978116 6.85979536476824 0.0372894793321545
ZT3D7_G162 4.32781392040065 4.46517533869799 0.188219165212335
ZT3D7_G164 1.65220433956966 4.76609705052813 0.327116693841548
ZT3D7_G165 0.255871645719123 6.20461795045786 0.699409888304598
ZT3D7_G166 0.866061086885633 6.01196262311809 0.253672382229063
ZT3D7_G167 0.389451634660993 5.52673367647359 0.780535662889183
ZT3D7_G168 2.10317062729958 6.35902818888986 0.0242990319571204
ZT3D7_G169 0.729815994807794 11.0214519728449 0.0394974577921546
ZT3D7_G170 0.502396290146947 5.97876796137807 0.63942326688026
ZT3D7_G171 -0.951020417860138 5.48068010597238 0.336217401000733
ZT3D7_G172 0.337782241770952 8.71458821761282 0.368006856757698
ZT3D7_G173 -0.192615212981928 9.17334971105846 0.640757697288551
ZT3D7_G174 0.109012700480791 6.13748438850495 0.914028952092946
ZT3D7_G176 0.662025510768161 4.34380296079925 1
ZT3D7_G177 -0.0438873430247537 9.31032574050434 0.931072085142247
ZT3D7_G178 4.82246100949247 4.71912615431343 0.0763569540190372
ZT3D7_G179 4.70878311656832 4.65927171505688 0.116529354881955
ZT3D7_G184 1.88240783088783 6.24991352713238 0.0150428255454159
ZT3D7_G185 0.372286564266005 6.76456368226822 0.556394521390038
ZT3D7_G187 1.18900619266342 7.25047248583205 0.0374676733308016
ZT3D7_G188 -0.186191271702734 4.49016867702604 1
ZT3D7_G189 0.334693611360373 6.0286098752299 0.721452928282361
ZT3D7_G191 2.65653545672123 5.36197254514639 0.0219484734459793
ZT3D7_G192 0.330248770414382 7.02416127063344 0.603257316691492
ZT3D7_G193 0.70133996235472 7.24973708985406 0.171658955531513
ZT3D7_G194 0.0330940561358901 5.52778752461432 1
ZT3D7_G199 0.24320534484152 5.80769063479466 0.793414920310154
ZT3D7_G200 2.44512057202199 6.32911763099522 0.0048972503453715
ZT3D7_G201 1.17811494760365 8.01808568972157 0.0290686458406347
ZT3D7_G202 0.190036911020439 4.18607360192208 1
ZT3D7_G203 1.75571045534206 4.84520257186045 0.33011862992736
ZT3D7_G204 -0.141316215743096 9.07538778636549 0.725966849708559
ZT3D7_G205 0.800782198702664 5.23510668228989 0.464290591092766
ZT3D7_G208 5.96866477378714 5.43238117273514 0.0016170844543327
ZT3D7_G209 0.731448014344463 7.12266175473425 0.195574610224281
ZT3D7_G210 0.00408482810700223 9.25111282586369 0.987565569104754
ZT3D7_G211 -0.347982334602234 10.2612551257064 0.333752417900535
ZT3D7_G213 0.598057503096147 4.83068345476098 0.852668237742392
ZT3D7_G214 4.81776897428976 4.71582711854801 0.062094136899629
ZT3D7_G215 -1.23845734497579 4.59318749672214 0.281006249422643
ZT3D7_G220 -0.71239157599806 5.30016932080836 0.679157330415442
ZT3D7_G222 -0.61561009307386 3.95845341321106 1
ZT3D7_G223 0.4880437410629 4.72248311004874 0.800646775961655
ZT3D7_G224 0.396751551189736 5.54056697550542 0.655033864869904
ZT3D7_G227 -1.06147196464057 6.16078661780864 0.305650349241454
ZT3D7_G228 -0.212400303142943 6.07838285525683 0.827183734842055
ZT3D7_G229 -0.621552251741498 4.29498998477871 0.741881185613293
ZT3D7_G230 -0.110217861094155 5.2640409457034 0.999999999999996
ZT3D7_G234 -1.18773410266557 4.61282323501054 0.357995921424397
ZT3D7_G236 0.830042482489507 6.61662998518886 0.275445074023212
ZT3D7_G237 -0.704022955295038 5.30389404640745 0.714969392060829
ZT3D7_G238 0.304934331462975 6.7518173912751 0.655618322606306
ZT3D7_G243 -0.241174521854357 7.11612573409486 0.657286067237855
ZT3D7_G244 -0.272888928371811 9.695803816181 0.414528166063408
ZT3D7_G245 -0.38831076966138 9.03508875102715 0.386230295666322
ZT3D7_G248 1.47265749599056 6.74888533746451 0.0217663251902179
ZT3D7_G249 1.30040658514905 5.16058653220063 0.410207894316697
ZT3D7_G250 0.797735522619079 4.91176176205027 0.670995595003287
ZT3D7_G251 0.114713423447612 4.57882876789948 1
ZT3D7_G252 -1.3492895918106 7.66254723308753 0.0173397728298301
ZT3D7_G254 0.105068873806267 4.14001217718637 1
ZT3D7_G256 -0.0244107376414624 6.65615634368083 1
ZT3D7_G257 0.755698840843948 7.82532209939776 0.127535863987082
ZT3D7_G259 -0.308769315364348 4.04509185028925 1
ZT3D7_G260 0.34379000950308 6.70385049646905 0.574559224266582
ZT3D7_G261 0.609286082619212 4.32320699069969 0.999999999999995
ZT3D7_G262 0.191819710775589 8.61148678214647 0.622771809537218
ZT3D7_G263 -0.57115012071364 4.60299212987199 0.819457637113674
ZT3D7_G264 -0.250755504398736 8.54392725067055 0.663465603969433
ZT3D7_G266 -1.14336562530199 6.34950077442981 0.0696631308796624
ZT3D7_G267 5.59142998762183 5.19606759762546 0.0193073824363468
ZT3D7_G268 1.02231101397515 6.46011497741413 0.156366479265641
ZT3D7_G269 1.51399276674934 4.71660304532849 0.421062118089355
ZT3D7_G270 0.680311157905311 6.24414773939525 0.358120123689676
ZT3D7_G273 0.217756419866435 6.34593648965214 0.852328059375016
ZT3D7_G274 -0.0488657174701321 4.83645488631453 1
ZT3D7_G275 0.365034657698664 4.99452348899172 0.842379979276355
ZT3D7_G276 -0.331505709083855 8.63270253025176 0.396521174746188
ZT3D7_G277 3.77436162579147 4.22150291514209 0.154640170440104
ZT3D7_G278 -0.130166718782878 4.44544336973959 1
ZT3D7_G279 0.553554426041615 7.21403361124846 0.32952370796994
ZT3D7_G281 4.03784002455569 4.33786524609472 0.10914710012181
ZT3D7_G282 0.30800865909786 7.69088019679311 0.527805446340272
ZT3D7_G283 -0.0828983014929373 8.79463590066058 0.847527475919424
ZT3D7_G286 0.231479444793181 5.69916082645368 0.911386984023687
ZT3D7_G287 -2.52527746215195 4.1305282717658 0.286884689448644
ZT3D7_G288 1.22500043119922 4.56320972066855 0.343686732899721
ZT3D7_G290 0.662810567370093 5.69613518789726 0.509162621412289
ZT3D7_G291 1.42728363485156 5.60529237510738 0.188656940983813
ZT3D7_G292 0.713518804872344 5.71121777958185 0.421842846914053
ZT3D7_G293 0.133279319669074 5.16555668912304 1
ZT3D7_G294 -0.391052818056296 5.12837842298823 0.704878102681077
ZT3D7_G295 -0.0768722893096087 4.7845204676651 1
ZT3D7_G296 2.96843644470441 7.07991088260116 0.000347741649499626
ZT3D7_G301 1.03000422250107 6.45564763426134 0.176223837631702
ZT3D7_G302 1.1151401266485 5.04456536082554 0.438234115245931
ZT3D7_G304 4.2189671675305 4.41278765267531 0.273275291216193
ZT3D7_G305 -0.303239279490582 4.95295814800912 0.841120859041447
ZT3D7_G306 -1.40122765306819 4.33470960415609 0.583003003761364
ZT3D7_G307 0.217979194450619 8.95724141973045 0.678538599059036
ZT3D7_G309 0.930124961055921 5.64421341205041 0.337500973902297
ZT3D7_G310 1.23584924460246 6.82546951904688 0.153001356202516
ZT3D7_G311 4.4929739922248 4.54273380071183 0.180334117049781
ZT3D7_G312 0.414850810340149 6.05466085029135 0.663128236258714
ZT3D7_G313 0.855530448765236 4.43164388744962 1
ZT3D7_G314 0.288600672992314 5.96105575618008 0.665360633362888
ZT3D7_G315 -1.44316849081184 4.32618808926458 0.588385895637933
ZT3D7_G317 0.350352266023957 6.82175494289011 0.605782441293473
ZT3D7_G318 0.0140658864791515 4.11339182498889 1
ZT3D7_G320 1.18355395433027 7.61968461161966 0.0202279122160557
ZT3D7_G321 -0.336505647793698 8.72033755316209 0.384598949661089
ZT3D7_G322 1.55378147909733 4.71837498137034 0.421477711352
ZT3D7_G323 1.14439613113531 4.53338626903198 0.562106372239511
ZT3D7_G324 0.950500814062753 4.95132657965109 0.400285274184132
ZT3D7_G326 0.213762737361565 7.47307568582247 0.702842523517435
ZT3D7_G328 0.0789920147200898 6.00246360757832 1
ZT3D7_G329 1.60638729865004 4.74561524669175 0.438616089896397
ZT3D7_G330 1.31255778940663 5.62329933969545 0.294049363915609
ZT3D7_G332 1.81162652047751 7.25510876537825 0.00139326469754553
ZT3D7_G333 0.604325538739121 4.32590191325858 1
ZT3D7_G334 1.3333207763039 5.57964977383057 0.152592567495411
ZT3D7_G335 0.958187509919686 4.46037006791347 0.768127069719845
ZT3D7_G336 -0.295992677530946 5.15160940231174 0.867433054126986
ZT3D7_G337 5.44834795528933 5.06062943923098 0.0426027446460522
ZT3D7_G338 2.69550497554394 6.05659594271974 0.00331876092397671
ZT3D7_G339 0.766212981621051 5.50240384039599 0.401891549849654
ZT3D7_G340 0.294864156203586 4.1964825507592 1
ZT3D7_G341 -0.306737953392363 5.65638830037271 0.79721056576077
ZT3D7_G344 3.80536122290498 4.23545687099834 0.148421618761132
ZT3D7_G345 0.541120395771985 4.74624552561451 0.80084390839103
ZT3D7_G346 0.250644948898329 5.20188515757715 0.879372815012795
ZT3D7_G347 0.0287791827365551 4.50788596703491 1
ZT3D7_G348 0.183347643742236 7.86698281346359 0.730129329232426
ZT3D7_G349 0.331407593167368 4.2098935309836 1
ZT3D7_G351 -0.0427423843355316 6.54786524326493 1
ZT3D7_G353 0.683575448220593 6.24320914802362 0.335213611953656
ZT3D7_G354 0.597553173371058 6.44301785563708 0.322842586042155
ZT3D7_G356 -0.0579494309425857 5.272902483957 1
ZT3D7_G358 -0.441691830317597 4.36782406611823 0.999999999999999
ZT3D7_G359 -0.0881089430259792 4.8180359584167 0.999999999999998
ZT3D7_G360 -0.644125987839344 5.4905497039957 0.430950219773896
ZT3D7_G361 -1.57610379726357 10.622351433445 0.000278638155590282
ZT3D7_G362 0.904773286781451 5.30959838889632 0.489877291024337
ZT3D7_G363 -0.486418095627524 5.9266913805329 0.559135905648321
ZT3D7_G364 -1.13898299748255 6.26523215301593 0.0913254165650856
ZT3D7_G367 0.302790663080426 5.83757128445771 0.787370553306636
ZT3D7_G368 1.55641980907523 7.43480795377306 0.00442012220888399
ZT3D7_G369 0.832924239901858 6.35377537357392 0.297097597936875
ZT3D7_G370 0.344872622170476 5.87631743021955 0.687634354266153
ZT3D7_G371 0.285562707767009 6.56598903226434 0.69061216545825
ZT3D7_G372 1.7904280230673 5.443649756846 0.0806622556696519
ZT3D7_G373 1.17169046296153 6.2097538979482 0.0945175653276767
ZT3D7_G375 2.39038307708588 5.87483034122596 0.0188139747324669
ZT3D7_G376 4.23604526616444 4.42055248142945 0.268387001463714
ZT3D7_G377 1.93605758090907 4.94560564046076 0.171888480125668
ZT3D7_G379 1.79154438024564 4.84008288387445 0.35214654484335
ZT3D7_G380 2.14094794260771 5.67363293985637 0.0241207236675702
ZT3D7_G381 1.02148308037084 6.45219742426607 0.134840297326751
ZT3D7_G383 3.95961549994982 4.29882494078892 0.144425145026843
ZT3D7_G384 0.949729686759963 5.3362811606485 0.497910149716579
ZT3D7_G385 0.287111838303346 7.98425297336856 0.586710971641429
ZT3D7_G386 4.08691443363284 4.3524631073161 0.262712687762482
ZT3D7_G387 0.685479833117119 4.33557568611923 0.717804261525234
ZT3D7_G389 0.280047785167998 4.64820312567611 1
ZT3D7_G390 -0.145850440957026 6.54499607078936 0.944186413861258
ZT3D7_G391 0.211961343435751 4.92025052493971 0.839258824134603
ZT3D7_G392 -0.043786870928604 8.03313884713446 0.940611587400995
ZT3D7_G393 0.382694412733814 5.74477822325773 0.707319735951401
ZT3D7_G394 0.429686925431951 6.17817960311225 0.517611159480451
ZT3D7_G395 -0.00417934570015402 7.48326773687185 1
ZT3D7_G396 0.87345553314485 4.42210352374378 0.801181451555019
ZT3D7_G398 0.471774448696601 5.32963733981142 0.739609294765439
ZT3D7_G399 -1.51490598262535 4.08928738024535 0.417608414708703
ZT3D7_G402 -0.530540694231067 4.36453486601409 1
ZT3D7_G405 3.83021609063433 4.24243659014769 0.166744551931322
ZT3D7_G407 1.29847994734086 6.09722536684545 0.123134756813591
ZT3D7_G408 -0.355708957396505 6.57667851717203 0.541289559615164
ZT3D7_G409 0.464065493842111 7.46240388605226 0.422709913409309
ZT3D7_G410 0.501199412249329 5.5737311175898 0.680002541877628
ZT3D7_G411 -0.839600871451399 4.74362855702106 0.720014742946757
ZT3D7_G412 -0.723165069827979 5.19079508991324 0.51258864702275
ZT3D7_G413 3.92225800741779 4.28253130325056 0.158025023137175
ZT3D7_G414 0.847607564128587 6.45465052406578 0.254521960409609
ZT3D7_G415 -0.543137606965315 7.40897828043394 0.255241894699807
ZT3D7_G416 0.628604062205003 6.32449805774431 0.381966937044159
ZT3D7_G417 0.349547958479826 5.69974784298433 0.774999422861363
ZT3D7_G418 -0.54365855304139 7.20514664719855 0.265307684708565
ZT3D7_G419 -0.148807911339303 9.01979420821919 0.70821327118365
ZT3D7_G420 1.50432842213447 4.69682325052393 0.428733475977848
ZT3D7_G421 0.786584579075102 5.95878064976249 0.372877165861318
ZT3D7_G423 -0.413264850590319 7.36649929538379 0.460828163064564
ZT3D7_G425 0.652633070030579 7.40458873309262 0.290565214366249
ZT3D7_G426 0.372629207625959 8.45507787952271 0.352030012169898
ZT3D7_G428 0.768145787072518 5.93319836427475 0.341334257423291
ZT3D7_G429 -0.573989166584896 8.48747747288726 0.192634843589513
ZT3D7_G430 0.279189834114173 4.19212120943414 1
ZT3D7_G432 1.58691833836787 5.33110967711236 0.193281941249088
ZT3D7_G433 -0.0297166546514071 4.11690136705122 1
ZT3D7_G434 -0.233759774306361 6.06742790244142 0.825538029565487
ZT3D7_G435 1.25625180396042 5.51795292655397 0.221467913212309
ZT3D7_G436 0.272832517616664 7.34169045233048 0.66245224899569
ZT3D7_G437 -0.267086380224096 7.13290909618572 0.628410190919167
ZT3D7_G438 0.0818316894746916 5.13858155594105 1
ZT3D7_G442 -2.22891942184623 6.17086724869416 0.00709588000235274
ZT3D7_G443 0.450024206220156 5.03506314464961 0.722200587286872
ZT3D7_G445 -0.426017858762404 4.65631218457179 1
ZT3D7_G446 1.75609913738663 5.830794542694 0.0278776574413163
ZT3D7_G448 1.2373858608544 5.50664824375644 0.236211931027995
ZT3D7_G449 4.5504800686551 4.57473223558866 0.129050349685897
ZT3D7_G450 1.11908272082213 6.7910620621319 0.0556976820772516
ZT3D7_G451 8.34437364277424 7.26732337613248 5.39744008984726e-11
ZT3D7_G453 -0.728043659472077 7.37076543527077 0.10569159015955
ZT3D7_G454 0.725503430427605 5.18903924016532 0.548557464497097
ZT3D7_G456 -0.225054098564188 5.39607591167517 0.871828753516982
ZT3D7_G457 0.110909686511946 6.27238184550072 1
ZT3D7_G459 2.62015171874332 5.34537996892237 0.0653018454673314
ZT3D7_G460 0.236715584204611 7.48370830406383 0.653021221230303
ZT3D7_G461 -0.973325847581868 5.69382815755664 0.238156680810803
ZT3D7_G462 1.1848364728654 6.41365804816558 0.104903106078161
ZT3D7_G463 -0.137882624312488 8.21952025231928 0.791722012381825
ZT3D7_G464 5.48506306842533 5.11343515174035 0.00600437097456681
ZT3D7_G465 6.25093250064517 5.63195835468367 0.00152969783241374
ZT3D7_G466 6.71578205816696 5.971213136964 2.00504738766895e-05
ZT3D7_G469 0.347416282155693 6.8313779370893 0.609318417678432
ZT3D7_G470 -0.709103991299707 5.13959252404961 0.618878789657579
ZT3D7_G471 0.0390433831377992 4.58244449486942 1
ZT3D7_G472 5.2001517960143 4.93605372203153 0.0193458755129269
ZT3D7_G475 -1.77659092402656 5.44605006345604 0.0690471628581308
ZT3D7_G476 0.174104555587792 4.59837504669456 1
ZT3D7_G477 -0.900519121949873 4.22127880287065 0.752771865936767
ZT3D7_G479 0.312067934109371 6.87057361133191 0.660137922387793
ZT3D7_G480 1.52059539282538 5.27467500144808 0.200688283512124
ZT3D7_G481 0.301770819510497 5.84871288221043 0.799817127606696
ZT3D7_G482 -0.162289407611138 6.71483818657456 0.813886328152435
ZT3D7_G483 0.220529597127498 5.80480373063348 0.899322868411373
ZT3D7_G485 1.51676866056173 5.67278397892977 0.0880360329633861
ZT3D7_G486 0.748710543339343 6.66706269252897 0.244866305143095
ZT3D7_G487 0.548587227834836 6.93571266319872 0.424810657177376
ZT3D7_G488 1.75418624674609 7.85975774293915 0.000621430836032827
ZT3D7_G489 0.234932567019028 6.87804635837499 0.731240644233752
ZT3D7_G490 0.732913186931726 5.4980273360856 0.506803919741735
ZT3D7_G491 -1.87085500992866 4.60156736895938 0.104838234929974
ZT3D7_G493 0.459556043643656 5.30913156166368 0.658914091183389
ZT3D7_G495 1.44868097421242 7.50468862467879 0.00423071791340961
ZT3D7_G496 0.847812277077431 5.26468494192409 0.4557592672691
ZT3D7_G498 -1.37240758871108 6.38665290696898 0.050707172257756
ZT3D7_G499 -0.702529295741938 6.35229741122913 0.404877149469322
ZT3D7_G500 1.06946146720596 6.62335240881063 0.15655964772517
ZT3D7_G504 0.819258189892729 6.47788677573801 0.228048896741517
ZT3D7_G505 0.605906106573625 5.64350327887003 0.58562483995138
ZT3D7_G507 5.24645240616673 4.96453010474761 0.0144437839496792
ZT3D7_G508 0.709387385799601 6.73811057466494 0.231264741806329
ZT3D7_G509 0.560367052681637 5.42613493511491 0.759402903338938
ZT3D7_G510 -0.235940470256785 7.00691615147801 0.70155627453248
ZT3D7_G511 0.677156021120154 5.46438324424925 0.518659411942075
ZT3D7_G512 1.27280559720125 4.57809825076889 0.388030799587788
ZT3D7_G513 -0.195386880565037 7.09984067306661 0.693928912762076
ZT3D7_G514 2.08273892752342 5.02591648306171 0.113148005072756
ZT3D7_G515 1.56357473518943 4.7399856351439 0.495908613239049
ZT3D7_G516 1.1152435289057 9.3372673581959 0.00348925829721638
ZT3D7_G517 1.53612551248887 7.0811424567284 0.00750047728522619
ZT3D7_G518 1.26467258706415 5.80181594726317 0.238620194772937
ZT3D7_G520 -1.04932603315891 4.45271141520784 0.642335873398716
ZT3D7_G521 -1.53713126147175 6.7573838663596 0.0129899964501233
ZT3D7_G522 -0.369681539558032 5.49808858947657 0.776050618265473
ZT3D7_G523 -0.106087102604866 7.09985004791274 0.916168696034318
ZT3D7_G524 -0.328440522666982 4.94660187924265 1
ZT3D7_G525 1.32311817877606 6.10001598994743 0.0810282980677289
ZT3D7_G526 0.619298333524934 4.7990381401414 0.807685861341033
ZT3D7_G527 -1.66568613210988 10.9121905549842 4.43422979319812e-06
ZT3D7_G528 -0.272789881283514 4.41430493782041 0.999999999999999
ZT3D7_G529 0.642802361887122 5.68446527950733 0.44186463369913
ZT3D7_G530 0.827532235241072 6.6001584922126 0.249677360105773
ZT3D7_G531 -1.39247613859297 12.8764325185422 0.00014033684276735
ZT3D7_G532 0.470005174366681 5.34552086983325 0.76828711883333
ZT3D7_G533 0.550241023635333 6.15345160988726 0.515918533503714
ZT3D7_G536 2.05013924521023 6.35841735858467 0.00622855517222395
ZT3D7_G537 0.100256503995525 4.57376226938537 1
ZT3D7_G538 0.781511869213595 9.1250066739171 0.0430003759040658
ZT3D7_G542 0.275238620846079 4.19262002316835 0.999999999999994
ZT3D7_G543 0.630839291919952 4.31514160861841 0.766320129068648
ZT3D7_G544 4.90494309185606 4.76473343530797 0.0374143421781847
ZT3D7_G545 -0.133242363668922 4.47816813257539 1
ZT3D7_G546 -0.00152890469010727 6.01130320860091 1
ZT3D7_G549 -0.176426077431633 9.41652683032633 0.637742261033299
ZT3D7_G550 4.84103651429661 4.72944507672561 0.0643356076518663
ZT3D7_G551 0.0532591021879564 6.32384544366206 0.926793924765564
ZT3D7_G552 0.446780353492547 8.04637648274127 0.323079324487117
ZT3D7_G553 -0.899045440936014 5.96206458083996 0.177414561349729
ZT3D7_G554 0.406176131513746 5.92086001591268 0.7023433024081
ZT3D7_G555 -1.47777737386984 5.63956444828169 0.0583520965044048
ZT3D7_G556 1.51285950308704 6.60558464450252 0.0198323225400051
ZT3D7_G557 0.0510562285700431 5.9925543962904 1
ZT3D7_G558 -1.60765005120054 4.48491157650685 0.209404169397032
ZT3D7_G560 0.720506206479837 4.34377283802176 0.73403213044445
ZT3D7_G561 -0.293900433250543 5.84166957774489 0.754690782577562
ZT3D7_G562 0.265272374961794 5.83817420357544 0.783486444294374
ZT3D7_G563 3.64208538466872 4.17151276762809 0.282537506082612
ZT3D7_G564 0.922147879726559 6.07006552125372 0.23788729474204
ZT3D7_G565 -0.254242545746227 6.75671464583276 0.621634423861594
ZT3D7_G567 0.152658362450652 4.57280614737558 1
ZT3D7_G568 0.0735698483082669 6.93324591970834 0.895683393934765
ZT3D7_G569 -0.502277383137757 8.93791716949563 0.269479262749822
ZT3D7_G570 0.0300827445187562 6.59505396090206 0.999999999999999
ZT3D7_G571 -1.24580842969308 5.24093102134501 0.117853000342551
ZT3D7_G572 -1.21329976814027 6.29302384880899 0.0378928288074483
ZT3D7_G573 -1.3829626313825 6.84723616094823 0.00508870662078387
ZT3D7_G574 0.829265053462786 4.39046011403284 0.744603494726039
ZT3D7_G575 4.32782685429573 4.46517533869799 0.188124653394066
ZT3D7_G576 -0.591996275100747 5.49293880804044 0.698573046332507
ZT3D7_G577 0.986241003124218 5.88090150939068 0.328234625282785
ZT3D7_G578 0.0481121468412057 6.1195075603359 1
ZT3D7_G579 -1.30337489234783 4.15844007993672 0.495549322217099
ZT3D7_G580 0.874460858406751 4.95959923861835 0.582885812684165
ZT3D7_G581 -0.220615124673259 7.31191902163858 0.687533467422792
ZT3D7_G583 -0.45652484441063 7.22743825349254 0.307727304813526
ZT3D7_G584 1.41360076698135 4.65162488981032 0.569446084732853
ZT3D7_G585 -0.373282146738861 4.92313483145385 0.852746410124093
ZT3D7_G586 -0.902844735501452 4.90592264957706 0.527554014555434
ZT3D7_G587 -0.882878686078771 5.37796291507474 0.357770313812796
ZT3D7_G588 -1.11979517336501 5.39584964864274 0.284045037091251
ZT3D7_G589 -0.554181043778058 9.86902769010682 0.1421967077656
ZT3D7_G590 0.0257491766358018 4.11582932328057 1
