genes logFC logCPM PValue
ZT3D7_G166 0.168794444928742 6.34073668463097 0.713748468794046
ZT3D7_G167 -1.11102956360763 4.52993208334161 0.0522968358761427
ZT3D7_G169 -1.31223438787084 7.20595305356379 0.102644456883364
ZT3D7_G170 -1.92047693925488 3.56308181921187 0.00633941280086429
ZT3D7_G171 1.4517280150624 4.40808097055918 0.0436870119584378
ZT3D7_G172 0.634812473954284 8.13657991421731 0.188953661297097
ZT3D7_G173 1.05569228952446 9.58289622313488 0.0225048043178157
ZT3D7_G174 0.799867109028737 4.73096631121508 0.152501110622315
ZT3D7_G176 -0.646487566633898 4.78673497857647 0.240172144366003
ZT3D7_G177 0.864131510359995 9.28851435563709 0.0598359286375892
ZT3D7_G178 0.285486180010782 3.42423830376643 0.663492921336361
ZT3D7_G179 -0.367110992317276 3.97908104367528 0.589812488015172
ZT3D7_G181 -4.39038677781056 1.4747099244093 7.5205553457066e-06
ZT3D7_G182 -2.22956377703093 3.62728098989859 0.000417572683738461
ZT3D7_G184 0.0195516282152479 6.33290318689547 1
ZT3D7_G185 0.459761597665101 6.94069940550056 0.358858879687174
ZT3D7_G187 -1.24632221366919 6.34700384630841 0.0435638186388775
ZT3D7_G189 -1.71930761429475 6.23309945101768 0.000144273487757355
ZT3D7_G191 0.538014079382025 5.43046316774533 0.254951206533537
ZT3D7_G192 0.429264627344 4.70917898848051 0.630525516851501
ZT3D7_G193 0.561933019511493 6.29467503142837 0.220111487936911
ZT3D7_G194 2.48632858466957 7.7545884070575 1.82343352171801e-06
ZT3D7_G195 -0.302219744749932 3.49564623137272 0.668479914615233
ZT3D7_G196 0.372947262217365 4.24489264341874 0.488847574068281
ZT3D7_G197 1.44888906446681 4.60564752709198 0.0368539005149316
ZT3D7_G198 -0.0200606684531211 5.37840400121945 0.9490879310973
ZT3D7_G199 -0.196253236579915 5.80912628668217 0.730450348710691
ZT3D7_G200 -2.73015262471612 7.33374427907208 1.52951790085286e-06
ZT3D7_G201 -0.304740454777759 6.18505509161432 0.46722000716653
ZT3D7_G203 -1.50397339922051 4.80104728174756 0.00435340838598215
ZT3D7_G204 0.10333814216671 6.51987214755735 0.868676154731334
ZT3D7_G205 -2.12591411648414 4.28857122683235 0.000200045117821833
ZT3D7_G207 0.299571969425213 3.87793888508864 0.571811018334719
ZT3D7_G208 0.823288481256221 5.69355053917657 0.0959562536362978
ZT3D7_G209 -1.04318797212122 4.9471024767448 0.0741624613343124
ZT3D7_G210 1.22632279829712 9.15615964010029 0.0137296658765651
ZT3D7_G211 -1.28044119431797 7.5304361674646 0.0126338324067472
ZT3D7_G215 0.241625139775318 4.77264019233092 0.718362533579214
ZT3D7_G216 2.04897406155844 2.87438508290319 0.106822199718366
ZT3D7_G219 -0.248147854362868 3.04871558589893 0.850850005490034
ZT3D7_G220 -1.12758405225107 4.06047701829936 0.0550998707651311
ZT3D7_G221 0.592794419169976 3.05887139177057 0.698751673115642
ZT3D7_G222 1.50988730521859 3.22079307979704 0.057501242881437
ZT3D7_G223 0.705298765347314 5.08975563903524 0.181770755042008
ZT3D7_G224 -0.713075951261048 5.00646888030646 0.162572723407963
ZT3D7_G227 -0.0703754026804004 6.43279543954503 0.899851386767551
ZT3D7_G228 0.00357620524417177 5.03423728682023 1
ZT3D7_G229 1.34397159494733 6.4251009905111 0.0705053104616538
ZT3D7_G230 -1.2510531838139 3.65671385546853 0.0780128733505579
ZT3D7_G233 -0.590523843397497 3.96895100314109 0.306829076442628
ZT3D7_G234 0.968501262655855 5.29280943462323 0.0721639714633484
ZT3D7_G235 -0.635119849992686 3.98225971819882 0.375496144414085
ZT3D7_G236 0.115696050876926 7.54603968236575 0.810811465286265
ZT3D7_G237 0.417706273512358 5.00997215840918 0.412567567585191
ZT3D7_G238 0.28783648747523 7.05294389400976 0.547908802617347
ZT3D7_G243 -0.13917406223078 5.87048105122759 0.764971977579485
ZT3D7_G244 -0.752113657563094 6.17252957520646 0.128078801382631
ZT3D7_G245 -3.52635038074454 9.80489701189554 2.96544052113817e-07
ZT3D7_G248 0.31925631437803 6.05848469091672 0.461441936481035
ZT3D7_G249 -0.28861828127302 7.04354031415398 0.504822374543238
ZT3D7_G250 0.341155843524991 4.1892287351932 0.454471864604277
ZT3D7_G252 0.579218241398853 6.89388057835479 0.298826100047027
ZT3D7_G254 -0.527521511980537 3.57731078061232 0.685327096198004
ZT3D7_G256 0.0234662081127286 6.59388553856461 0.98222615220545
ZT3D7_G257 0.844796890614881 7.96305321627922 0.0582061804209344
ZT3D7_G259 1.31635471062085 3.16237690574458 0.181217315427568
ZT3D7_G260 0.112433202875017 6.72931977215886 0.7992893865716
ZT3D7_G261 0.393106645872692 3.72860110453662 0.489793780835887
ZT3D7_G262 -1.13288025282624 8.86810588449518 0.0118910425520431
ZT3D7_G263 0.0726933626508186 3.36491150613494 0.947840491436442
ZT3D7_G264 -2.6824467204838 6.01941805692378 1.05896071230228e-06
ZT3D7_G266 -3.41454157781056 7.53911260647924 1.01881686786575e-11
ZT3D7_G267 -2.96489111564228 5.99906507840462 3.7354931012622e-06
ZT3D7_G268 -0.593915532975164 6.4456056378638 0.150823016126487
ZT3D7_G269 0.0951384496861408 4.13943664082252 0.958200295170157
ZT3D7_G270 0.507668140756747 5.2838856080217 0.396724278880198
ZT3D7_G271 -2.95854141427383 2.16746523734791 0.000917092438153281
ZT3D7_G273 -0.6355490981488 6.64207542645049 0.131018056008583
ZT3D7_G274 0.029258643472942 4.48594020709516 0.965963216990055
ZT3D7_G275 0.117933018829726 5.48367161294907 0.837926647274219
ZT3D7_G276 -1.5502060079731 8.60885189212111 0.000562270659302537
ZT3D7_G277 -0.233858962314924 4.52779366992747 0.729700356494186
ZT3D7_G279 0.0920940010967205 6.23311196819197 0.885741375048987
ZT3D7_G280 2.47085064108304 5.1433286534495 0.00101487445640696
ZT3D7_G281 -2.7634756152076 1.74099907740919 0.0137551697099005
ZT3D7_G282 -0.0369998282169139 6.33484399057014 1
ZT3D7_G283 0.492851205476335 8.53977388310755 0.277368131808493
ZT3D7_G284 0.965606086570117 2.76777920552151 0.257276857694943
ZT3D7_G286 -1.69678980496687 5.70811636451883 3.90462289439085e-05
ZT3D7_G287 -0.710745830598231 3.77117330937061 0.277584269336253
ZT3D7_G288 1.11330454357194 4.59025722692008 0.10633763791914
ZT3D7_G290 0.349608035954802 5.29716130044864 0.454567312682968
ZT3D7_G291 0.143858331032388 5.63639129262644 0.809670978486792
ZT3D7_G292 -1.00271900913511 5.8427053484781 0.0186297582405051
ZT3D7_G293 0.695987102861577 5.96158971746932 0.129014791044709
ZT3D7_G294 1.67239108092058 4.83743524349127 0.0233697065448264
ZT3D7_G295 -0.116756502959151 4.97349382223103 0.821236440688361
ZT3D7_G296 4.71117394524516 8.41474661987636 1.24838977615709e-07
ZT3D7_G298 2.73851133970167 4.23575163596075 0.0015501873100839
ZT3D7_G301 -2.73603137596137 6.66558471103731 3.76765963478763e-10
ZT3D7_G302 -0.216220261626178 5.1954584829532 0.664463818360236
ZT3D7_G305 2.3066579866105 3.04006691307052 0.0302136250700977
ZT3D7_G307 -0.596249920872359 6.39653275183962 0.15870453638528
ZT3D7_G309 0.659309077587275 3.71821682991391 0.3625070687233
ZT3D7_G310 -5.28541030671656 7.05669800591403 4.53070705510916e-10
ZT3D7_G311 0.533348280462655 3.66173780305933 0.55364974725095
ZT3D7_G312 1.03243273667938 6.63731640236499 0.024143301680193
ZT3D7_G313 -2.5041986350026 3.77775719159458 5.25710253608675e-05
ZT3D7_G314 0.0839598099046485 6.3901539796363 0.817949043586214
ZT3D7_G315 0.843260327014668 3.26121993610915 0.539642033781494
ZT3D7_G317 -0.393360677224792 6.67163644544676 0.355544598453152
ZT3D7_G319 5.20245533248747 5.52041951955632 1.55273939569914e-08
ZT3D7_G320 0.70069214167805 6.54571706152068 0.168312712758303
ZT3D7_G321 0.281426028441147 7.03365309139261 0.582556295388494
ZT3D7_G323 -2.30604620605296 4.56158927370906 1.75317693920389e-05
ZT3D7_G324 -0.172398306544458 4.88589136439558 0.734993272914135
ZT3D7_G326 0.448474915792237 5.66589724916881 0.405563098684145
ZT3D7_G327 -2.40978111313926 1.96965639402325 0.0151773397629155
ZT3D7_G328 -0.198445288748167 5.60660975632486 0.636914859324148
ZT3D7_G329 -1.54627271139677 4.52375879134373 0.00614860573623953
ZT3D7_G330 -1.77776013477646 5.96027672565316 6.81459968228683e-05
ZT3D7_G331 1.51696440857221 3.85887980849707 0.0890178667444326
ZT3D7_G332 1.08679525132067 7.20034671153462 0.0362302706042251
ZT3D7_G333 1.77969095770766 4.48559004472348 0.0521096930587032
ZT3D7_G334 -3.06465348044331 5.79276772878997 1.23437833884223e-07
ZT3D7_G335 0.441067269250262 5.31465552618579 0.367697265580017
ZT3D7_G336 0.968875553523714 5.80772983332107 0.0547257904602437
ZT3D7_G337 -0.0437555487221394 4.17629090604196 0.964833670605746
ZT3D7_G338 0.115165726560915 5.95507304946027 0.847531398562546
ZT3D7_G339 1.31667470838822 6.17550526932836 0.00963106258286441
ZT3D7_G340 0.581542858999744 3.40379911959773 0.441819646092547
ZT3D7_G341 0.400026054849747 5.78520359001265 0.347467888941797
ZT3D7_G343 8.12381537483848 2.75858837571927 0.00459192169488887
ZT3D7_G345 0.547942311160151 4.8768369252724 0.376185108106802
ZT3D7_G346 0.354198941927204 4.86230917763184 0.592814061118458
ZT3D7_G348 0.926820715303415 7.63895876479823 0.0585209314787577
ZT3D7_G351 -1.14937103656611 6.3195442720946 0.0163216457070105
ZT3D7_G353 1.14045668692409 7.74982405842446 0.0362304778727296
ZT3D7_G354 0.392072967667591 6.53732577914596 0.392104834442722
ZT3D7_G356 -0.342663408946023 5.87251426814899 0.422568119233116
ZT3D7_G357 -1.491166777425 3.97042812266664 0.0127232880677919
ZT3D7_G358 0.494001361890076 4.05305768632962 0.506509021368524
ZT3D7_G359 -0.315112866915574 4.08814142289522 0.676100347219902
ZT3D7_G360 -0.761648768758463 5.29038896171269 0.10627761120829
ZT3D7_G361 -2.13199429032172 7.3728149817659 0.0042446774042153
ZT3D7_G362 0.767829876484389 5.10446063607981 0.243618358609637
ZT3D7_G363 -4.33687923545905 7.11897421760609 1.03502982832604e-16
ZT3D7_G364 0.215139267614574 5.97221377359743 0.687048531507266
ZT3D7_G367 -0.247916361066814 5.4774573810175 0.58377986531897
ZT3D7_G368 -1.50056683985559 4.35530804020984 0.0313588282075566
ZT3D7_G369 -0.20441195050364 6.65518737793942 0.683108405721925
ZT3D7_G370 -0.877808942970981 6.12552399917144 0.0430024344428314
ZT3D7_G371 -0.746846715060044 5.54600285812022 0.113370941004492
ZT3D7_G372 -0.962115390119283 5.96116736991811 0.0253853186807253
ZT3D7_G373 -1.25756453725471 4.3783693769551 0.0264911332576267
ZT3D7_G375 0.92016868781852 5.93005494335724 0.0455877348570719
ZT3D7_G376 -0.615986412620856 4.27724561380233 0.301357541898764
ZT3D7_G377 0.420865085044888 4.09370071428662 0.666059316765446
ZT3D7_G379 0.210931825917834 4.3745343005734 0.811007365513224
ZT3D7_G380 -1.00867002042067 4.9646739681796 0.0558271737523512
ZT3D7_G381 0.848673490910053 6.11301548054008 0.0536398960331552
ZT3D7_G383 -0.784417170793014 3.81003961679577 0.336842368277268
ZT3D7_G385 -0.696797912947791 4.34855475002063 0.376146742197499
ZT3D7_G386 0.637945813583885 3.62964283432849 0.247836020436273
ZT3D7_G390 1.40582829932689 5.97490218838513 0.00991131254705435
ZT3D7_G391 1.36469353998091 4.95820307165515 0.0403048426624988
ZT3D7_G392 -0.421636218011616 7.58389663549815 0.384730115778392
ZT3D7_G393 -0.158148930364088 5.76921052344358 0.708276151742676
ZT3D7_G394 -0.821462590596448 3.19135669745104 0.428150028905736
ZT3D7_G395 0.656325474298041 6.651678416533 0.17749779842153
ZT3D7_G396 0.597774281163155 3.89121220163982 0.35870594558033
ZT3D7_G397 0.354118352228636 4.04273590022378 0.484940174483591
ZT3D7_G398 -0.434174578417137 4.84608947675962 0.421483817222641
ZT3D7_G399 0.521291171995384 3.62855979156684 0.450485258613437
ZT3D7_G400 0.000299778399998561 3.64632162373911 0.859340662515372
ZT3D7_G402 -2.50232830415121 3.90719647848567 1.12305440192411e-05
ZT3D7_G405 8.97426683079003 3.47784785213164 0.000323940933667014
ZT3D7_G407 0.655151518546288 4.58322663597017 0.401057860057732
ZT3D7_G408 0.168816108801053 5.18475501927208 0.854505298746119
ZT3D7_G409 -0.484036139351289 6.07725343330986 0.282909792838805
ZT3D7_G410 0.511334493730289 4.92464502711519 0.377681697477869
ZT3D7_G411 0.0990809093440679 4.264115822746 0.927962346089973
ZT3D7_G412 0.762730414458373 4.66372199525008 0.229084165689957
ZT3D7_G413 -1.20568989674652 3.21680856719022 0.095175495641754
ZT3D7_G414 0.915905218751159 5.8881420720954 0.0713394583474629
ZT3D7_G415 -0.0609948999978394 5.86253057723002 0.941034543273917
ZT3D7_G416 0.217430414633536 6.87419523394124 0.693172217506907
ZT3D7_G417 0.0146159837455037 6.10024953908794 1
ZT3D7_G418 -1.08824801779225 5.12102331760979 0.0301399169451266
ZT3D7_G419 0.416055828280207 8.75008412103259 0.369649937466785
ZT3D7_G420 -1.42876491765424 5.29426155527932 0.0011061082392465
ZT3D7_G421 0.633913520912291 6.75819563876138 0.171475987877781
ZT3D7_G423 0.604584961182322 6.73867544044649 0.19464155593731
ZT3D7_G425 0.441867735044415 6.03540634543879 0.313402015997722
ZT3D7_G426 1.25830494331653 7.00742392569054 0.026577117668088
ZT3D7_G428 0.158692247919125 5.84241179674635 0.722574556646491
ZT3D7_G429 2.32175755375478 7.78203344308711 0.000111108115908454
ZT3D7_G432 1.25593988798409 5.59660971747245 0.0112816136320162
ZT3D7_G433 -2.16024029424895 3.08906841771098 0.00721265699451328
ZT3D7_G434 -1.82600997053287 4.35042694627923 0.0107688211534245
ZT3D7_G435 1.25880578403426 5.0599592542391 0.0428783848440799
ZT3D7_G436 0.0859336844525097 7.26731409424904 0.864053370763569
ZT3D7_G437 1.28502820395852 6.68117562387487 0.00484097570713349
ZT3D7_G438 -0.043521502340456 4.67306255774096 0.973895627259815
ZT3D7_G442 -0.66839970222868 4.48155212515583 0.22263039777891
ZT3D7_G443 0.676003049094688 5.4111642794085 0.17576043519465
ZT3D7_G444 0.431304310981929 3.24237789466241 0.601776430498894
ZT3D7_G445 1.25055253941884 3.09379276645373 0.20639894870607
ZT3D7_G446 -0.415721573574117 5.07501511495322 0.476185579020256
ZT3D7_G448 -0.117066924637457 4.10942754590031 0.967596103154695
ZT3D7_G449 -1.45844779697482 4.27521261295858 0.00855872573089518
ZT3D7_G450 -2.45689803627771 4.84193733594364 6.64223033963291e-06
ZT3D7_G451 7.07460183969009 7.11962178676837 2.10590463979971e-17
ZT3D7_G452 2.26183467196616 2.994339808934 0.0285541670716445
ZT3D7_G453 0.0318182405826434 7.19774250713363 0.945744640056612
ZT3D7_G454 3.17028090871838 6.24554923900537 4.81419132221459e-05
ZT3D7_G455 8.78746359276491 3.32996483466716 0.000387504711110975
ZT3D7_G456 -0.0893882617758546 5.53813049519581 0.866179346892691
ZT3D7_G457 0.992373917363761 6.2502120135882 0.0325437120321645
ZT3D7_G458 2.16914180722714 4.6500671401456 0.0171609780867587
ZT3D7_G460 0.545058788146849 6.90829674553876 0.252068919382311
ZT3D7_G461 0.778209049878894 4.10905435074692 0.323549204352902
ZT3D7_G462 -3.44377585911608 7.77432380951512 1.22474762577839e-08
ZT3D7_G463 -0.0990697457714088 7.5983486198857 0.810917153530803
ZT3D7_G469 0.262950697109718 6.53810556925374 0.543215756361787
ZT3D7_G470 0.493840449610826 3.88936388808293 0.579304188618452
ZT3D7_G471 -0.621366180542012 3.68962728199037 0.359409412335368
ZT3D7_G472 0.519836865389265 4.83592862792912 0.383280269855948
ZT3D7_G475 -1.08825419560213 4.64120014309208 0.0359967378425019
ZT3D7_G476 0.63447993286118 3.98326436072501 0.334994340910506
ZT3D7_G477 -0.835260118253507 3.49688244725818 0.278912450381581
ZT3D7_G479 -0.415380879615927 6.61509422171858 0.309248322900416
ZT3D7_G480 -0.791261177109795 3.86309883404025 0.267542560286939
ZT3D7_G481 1.16210626806538 6.80085226231056 0.0105232373251799
ZT3D7_G482 0.509065712761989 7.32635978652229 0.281350473385144
ZT3D7_G483 0.322587414313102 5.93078730569386 0.592496855739656
ZT3D7_G485 0.0332222022849146 5.17491109088433 0.929807534070347
ZT3D7_G486 0.0380018986904484 6.99110250407736 0.954724956225976
ZT3D7_G487 -0.792433829971952 5.73533536624387 0.0858107068979929
ZT3D7_G488 -0.597403839604675 7.5481463342906 0.174380628576731
ZT3D7_G489 0.548500319811546 5.94670054884836 0.326272854328302
ZT3D7_G490 -0.0783424281989873 4.6727472846043 0.88058545972161
ZT3D7_G491 0.281434331724282 5.73169981663793 0.588104915541398
ZT3D7_G492 1.88428843758069 2.80028463860671 0.220204335398064
ZT3D7_G493 0.52144149524985 5.25051497142704 0.34647996535287
ZT3D7_G495 -1.0556034384007 6.62167337183798 0.0151006563835742
ZT3D7_G496 0.784862159551225 6.06166992660967 0.0780024280081037
ZT3D7_G498 1.28772940443498 5.626379312681 0.0202008729236229
ZT3D7_G499 -1.01040937373874 3.20977469414196 0.160070073813606
ZT3D7_G500 -1.09577102891107 6.11717707579848 0.00964005495745451
ZT3D7_G504 -0.680106497156651 5.13716798669371 0.171750699380692
ZT3D7_G505 0.440097248092658 5.20899469254321 0.609346863949217
ZT3D7_G507 0.282164448517244 5.10133830841185 0.646836107432955
ZT3D7_G508 -0.584092058716444 5.99620815975861 0.173184531844697
ZT3D7_G509 -0.825950736082947 6.25760500390349 0.04003994074128
ZT3D7_G510 -0.269698893509691 5.49874918313347 0.559519777093859
ZT3D7_G511 0.5121081291358 5.08018381925425 0.484552118054446
ZT3D7_G512 2.20059591505527 5.2216430428153 0.000407017911185571
ZT3D7_G513 0.630063037320863 6.30963949636951 0.159759792059095
ZT3D7_G514 -0.552503395530771 5.87742035015252 0.295317551220189
ZT3D7_G515 0.243708407893866 3.4528657183904 0.68389840819886
ZT3D7_G516 0.205990769126238 7.27269861886218 0.689939600805806
ZT3D7_G517 0.969355270522889 6.36906083714551 0.0719306397369591
ZT3D7_G518 -2.07777077536641 7.08170973213885 0.00427205834485417
ZT3D7_G521 -0.070897401718964 5.74729052622885 0.899683054520594
ZT3D7_G522 -0.326675847980716 3.8082055517206 0.700004063316381
ZT3D7_G523 -2.27121811113695 5.86654834074368 3.42249926801445e-07
ZT3D7_G524 0.581594649260859 5.78068868100682 0.201690347726287
ZT3D7_G525 0.757911998730736 6.92611843505725 0.111246021304002
ZT3D7_G526 -2.47455560747747 3.7706742390987 0.000111752984157271
ZT3D7_G527 2.22522693180681 10.0590002323639 0.000443503742451915
ZT3D7_G528 -0.391843892760353 3.64580721630962 0.608406417607204
ZT3D7_G529 -1.50704632025731 4.33820474481575 0.00935969859485525
ZT3D7_G530 -0.015773506569801 6.83512794883361 0.970338366471866
ZT3D7_G531 0.623062707404193 10.1769891855385 0.419368741112862
ZT3D7_G532 0.18840618755057 4.52747738082107 0.860044002465347
ZT3D7_G533 0.0248314774943037 5.73425211029142 1
ZT3D7_G536 0.497433458813754 7.23428472655103 0.290127072362269
ZT3D7_G537 2.04161756680473 5.31356564777704 0.000709604929000221
ZT3D7_G538 -1.6740793735183 5.91280302923811 0.000188936552960649
ZT3D7_G542 -0.395762366585788 3.32028900157449 0.838742601017059
ZT3D7_G543 -0.0550785982723843 2.58094544692845 1
ZT3D7_G544 -0.079339141672652 5.31516914925023 0.842840855212984
ZT3D7_G545 1.36068027643888 4.89055542516825 0.0206913459028629
ZT3D7_G546 0.597788791623013 6.44584016155138 0.177826615639158
ZT3D7_G547 -1.36261083526679 3.35020425469681 0.0602637716972153
ZT3D7_G549 -0.697011283413289 6.64611027513987 0.112907735757582
ZT3D7_G550 0.932748733048019 4.73022241469302 0.114990113330607
ZT3D7_G551 0.393840777331532 6.89596967972842 0.373759586679552
ZT3D7_G552 1.09501858589801 6.4672309965521 0.0176039151670508
ZT3D7_G553 0.265687439393053 6.21428871126228 0.531440853785997
ZT3D7_G555 -0.653554191333378 5.11572200373559 0.221626221003621
ZT3D7_G556 0.927720782071856 6.92287030660352 0.0503739681856226
ZT3D7_G557 -1.31719097204133 5.04589967362471 0.00739835009924056
ZT3D7_G558 0.0655153174649711 4.92920297125874 0.906373712206327
ZT3D7_G559 -1.53408554308657 4.44187193614965 0.00777177115242544
