genes logFC logCPM PValue FDR
ZT3D7_G9028 -1.69296391763956 5.15138224587522 9.02521619459268e-32 7.36606639029009e-31
ZT3D7_G6193 2.63757159731073 6.49862469371612 1.00617593719397e-31 8.20500171464358e-31
ZT3D7_G278 -2.25348542814726 5.58550028213628 1.02833991817579e-31 8.37854292130865e-31
ZT3D7_G6571 -3.61437029384825 2.87597258778487 1.03791055042121e-31 8.44926839159363e-31
ZT3D7_G5463 -1.64987006017053 6.85374413524771 1.04138343561898e-31 8.47027555346645e-31
ZT3D7_G4703 -1.93070867827148 5.39513370707668 1.08297500488268e-31 8.80102632392675e-31
ZT3D7_G824 -2.81266922365298 3.36240208836584 1.10496331898289e-31 8.97203748826828e-31
ZT3D7_G9982 -4.71610819133788 2.04650956172411 1.13167689007467e-31 9.18109148768274e-31
ZT3D7_G5626 -2.3633001438088 3.41110376837435 1.1648321275983e-31 9.44200388997703e-31
ZT3D7_G5638 -1.9002720346303 4.38899460262987 1.22473606970954e-31 9.91910816867146e-31
ZT3D7_G396 -2.04716482614707 4.96057752034669 1.22911076973567e-31 9.94605236686359e-31
ZT3D7_G10705 -2.03332018490238 5.15630798960431 1.24007642100207e-31 1.00262396832638e-30
ZT3D7_G5417 1.73013888534035 6.81241970072125 1.24412126541639e-31 1.00503821713467e-30
ZT3D7_G2628 -1.79660218349473 5.87774936772825 1.29489577462714e-31 1.04516587523477e-30
ZT3D7_G6786 -2.12370857891224 4.29425837244337 1.42248896753812e-31 1.14717631944536e-30
ZT3D7_G6379 -3.41821549482869 2.53849981055751 1.51569486618235e-31 1.22130523512758e-30
ZT3D7_G831 -3.69024312632686 2.48805027092045 1.69555469417021e-31 1.36507253240573e-30
ZT3D7_G9377 1.54513845805816 6.49869954783746 2.57761429987139e-31 2.07345041816774e-30
ZT3D7_G8594 -1.86497857645944 8.00270694091171 2.86421837742421e-31 2.3020457949628e-30
ZT3D7_G9243 -2.1306207602148 5.41189725760253 2.94756676722002e-31 2.36703077448836e-30
ZT3D7_G10561 -1.74586176149371 5.73293451145122 3.34202861580556e-31 2.68153301954577e-30
ZT3D7_G9790 -3.47185198817002 3.31716178670183 3.38539374441514e-31 2.71403356604633e-30
ZT3D7_G2131 -2.00218546365885 4.17353248611802 3.56668251500531e-31 2.85695784239919e-30
ZT3D7_G7106 -1.59754138512429 7.99490471585796 3.66520917305898e-31 2.9334034966843e-30
ZT3D7_G5259 2.05333201967853 4.74986905140061 3.81868409696237e-31 3.0536604421539e-30
ZT3D7_G5389 -2.05795479812576 4.5942176809039 4.40762093477932e-31 3.52164460546509e-30
ZT3D7_G5078 1.71496499571268 4.94341809496346 5.10403690983735e-31 4.07464409993071e-30
ZT3D7_G6096 -2.12358452267216 3.9348914541928 5.24987270173787e-31 4.18754551973915e-30
ZT3D7_G7148 1.67772810178088 6.26336438675343 5.70218491731702e-31 4.54451211042596e-30
ZT3D7_G2352 2.15008813669323 4.87847789946051 6.41309939828954e-31 5.10680700407419e-30
ZT3D7_G6325 2.49303900079908 4.03055462419601 6.46272073339427e-31 5.14200714177523e-30
ZT3D7_G10183 1.81994989975268 4.40623507482265 6.61315535619663e-31 5.25729234849401e-30
ZT3D7_G256 1.63964505949882 7.37122937839696 7.14251134072002e-31 5.6733654933987e-30
ZT3D7_G10804 3.04241704023427 2.48113696710088 7.4407699968146e-31 5.90533351252209e-30
ZT3D7_G3755 -1.85096669038336 5.93496598946917 9.23079457191919e-31 7.3198581517675e-30
ZT3D7_G11372 1.70956675328943 5.61022256546441 9.91942367937617e-31 7.85936306883461e-30
ZT3D7_G2353 2.20063804846984 3.94723208983227 1.05350991365739e-30 8.34021359502579e-30
ZT3D7_G6312 1.93825944395301 5.34956270726722 1.09921780936113e-30 8.69481287204652e-30
ZT3D7_G767 -2.88140943217929 3.81237728627512 1.34755621389136e-30 1.0644753333263e-29
ZT3D7_G10899 1.86203356850983 4.78359585216154 1.34797655990119e-30 1.0644753333263e-29
ZT3D7_G7390 -3.1506304003665 2.46749422435242 1.4188430402561e-30 1.11950607964347e-29
ZT3D7_G9783 -2.45570018418939 3.72646019826762 1.44358617903335e-30 1.13808305742397e-29
ZT3D7_G6059 -2.40841191774556 3.87249549800141 1.54287873218815e-30 1.2153531058863e-29
ZT3D7_G6783 1.88448244797896 10.1864361928647 1.7931035315965e-30 1.41128845123665e-29
ZT3D7_G5160 1.83314091285578 5.47642830061941 2.03411036431318e-30 1.59965000646734e-29
ZT3D7_G5338 1.73749340254078 6.42258416410049 2.16271886748177e-30 1.69938141474644e-29
ZT3D7_G6552 2.1178634481318 4.82357471724005 2.23810765180196e-30 1.75716441942962e-29
ZT3D7_G5717 -2.07368474283643 10.4807160136863 2.34848796253265e-30 1.84199104685196e-29
ZT3D7_G11210 -1.77244226480823 5.99282793614305 2.35003282526098e-30 1.84199104685196e-29
ZT3D7_G7281 -1.93003506154031 5.35397750910582 2.35783689560191e-30 1.84658315289219e-29
ZT3D7_G6566 1.95223161674654 4.68507436888098 2.39203076696668e-30 1.87181830503279e-29
ZT3D7_G10661 -2.92520054993701 2.78593527429744 2.45097850289842e-30 1.91636638793343e-29
ZT3D7_G5928 -1.74968938902679 5.35868042472659 2.6427755480368e-30 2.06462761333048e-29
ZT3D7_G9159 -1.84712186338968 7.40011544879162 2.73651942623982e-30 2.13610546002207e-29
ZT3D7_G9217 -2.52199941836799 3.54221644714861 2.78000247687167e-30 2.1682648734976e-29
ZT3D7_G3448 -1.76808042420226 7.50148233146176 3.2716329964989e-30 2.54961743865087e-29
ZT3D7_G6631 -2.00406541473109 7.32722720437785 3.80366029530862e-30 2.96180012494417e-29
ZT3D7_G5381 -1.65994406687613 7.60474185147385 3.84894618148386e-30 2.99460632415121e-29
ZT3D7_G6728 2.59459839593449 3.21420466400656 4.95144432694971e-30 3.84923092149112e-29
ZT3D7_G5845 -1.53288134198861 5.27770219569984 5.73645548733743e-30 4.45584578443591e-29
ZT3D7_G5398 -1.56293133334258 5.16458872372276 5.7501276837572e-30 4.46281373460535e-29
ZT3D7_G6159 2.58402288482733 3.46598971695785 5.88580314839612e-30 4.56438263762876e-29
ZT3D7_G9598 1.64275516708112 5.20635311942483 6.15365824531312e-30 4.76820604608262e-29
ZT3D7_G4227 -2.87553940756255 5.47129595598561 6.16609942601047e-30 4.77394908251969e-29
ZT3D7_G6268 -2.68791261180307 3.78785825078942 6.49712462601688e-30 5.02613748574997e-29
ZT3D7_G1173 -3.29336207070455 2.19250323283364 6.56479816313074e-30 5.07435375931897e-29
ZT3D7_G310 2.90454180179438 2.22913378332919 7.16938942045593e-30 5.53717204059949e-29
ZT3D7_G10585 -1.60361756694343 7.55687038569961 8.41136010544609e-30 6.49110813991011e-29
ZT3D7_G1719 1.61519707000664 7.31448162098301 8.84413477484464e-30 6.81953917813366e-29
ZT3D7_G2262 1.7323882590767 6.47505673260593 1.01034808896913e-29 7.78427277637577e-29
ZT3D7_G8813 -1.79782219392144 4.84617354239147 1.10010077202354e-29 8.46890229363136e-29
ZT3D7_G9015 -2.41617776778276 3.57457759833224 1.13932942673295e-29 8.76378842670111e-29
ZT3D7_G7058 -1.81434475604339 5.05991438299284 1.16560283818526e-29 8.95862521461902e-29
ZT3D7_G2489 2.69038077617299 2.63273356442199 1.27887510706168e-29 9.8212641717067e-29
ZT3D7_G6345 3.01041231389661 3.75306914712431 1.3028273372838e-29 9.99711971341781e-29
ZT3D7_G1834 -1.50018387471323 6.39181691178657 1.32913763888957e-29 1.01907709760419e-28
ZT3D7_G10178 -2.30387949334836 3.63218380724842 1.38995903680311e-29 1.06484997395763e-28
ZT3D7_G2520 -2.27711340373648 3.98353540169762 1.41150013121632e-29 1.08048058431495e-28
ZT3D7_G6003 1.7560696631483 4.30617676568154 1.56739031741641e-29 1.19884519685065e-28
ZT3D7_G9448 -1.50370286828143 5.60601411210345 1.57725382530368e-29 1.20541814088426e-28
ZT3D7_G10640 2.20445218595931 3.60078411723538 1.62501305752515e-29 1.24091906211012e-28
ZT3D7_G891 -2.0908389323617 3.64950176142786 2.27464996071358e-29 1.73560911793355e-28
ZT3D7_G3734 -2.50154569724981 4.76608071277039 2.53517029463254e-29 1.93283826800419e-28
ZT3D7_G9770 -1.50756609849729 5.9242176440552 2.57807201371516e-29 1.96396946662795e-28
ZT3D7_G8522 -1.59068061775125 5.13632605635665 2.7577306652039e-29 2.09914831388255e-28
ZT3D7_G8592 2.05744881491882 3.63140286060543 2.76401215787107e-29 2.10224386238079e-28
ZT3D7_G9965 -1.90328512924129 6.38018538454459 2.88780747387871e-29 2.1946411963216e-28
ZT3D7_G7656 1.47366490394473 5.49972586553094 2.94680665340593e-29 2.23768710033033e-28
ZT3D7_G11142 -3.52550307525603 3.86622747979743 2.96219678934436e-29 2.24757569340181e-28
ZT3D7_G9082 -1.83173571440505 5.16493552266914 2.99737154774852e-29 2.27244814147196e-28
ZT3D7_G5450 1.47428796336274 6.41841572764242 3.16742219757572e-29 2.39945502788417e-28
ZT3D7_G3977 1.8475279266722 4.65330601976131 3.56077233948641e-29 2.69528317754426e-28
ZT3D7_G284 -1.8800443246014 4.55701856333596 4.22473234694418e-29 3.19531150893977e-28
ZT3D7_G1724 1.64021396076503 4.772049749078 4.24038151439775e-29 3.2045940553076e-28
ZT3D7_G1874 -1.91967368290825 5.05516176995773 4.59237887496868e-29 3.46784886883076e-28
ZT3D7_G8392 -1.54142390554256 5.78082980213599 4.79023027063486e-29 3.61437724394802e-28
ZT3D7_G10562 -1.63570954611258 9.48441878013683 5.09518757493703e-29 3.84142338850694e-28
ZT3D7_G3829 1.5618477979772 6.41379220449516 5.51247409427307e-29 4.15273048435238e-28
ZT3D7_G10548 -1.6315065798592 6.95462855665453 5.54758763723428e-29 4.17586850536303e-28
ZT3D7_G10079 2.9769706824795 2.15381945024757 5.77236247955424e-29 4.34162160506568e-28
ZT3D7_G1242 1.82805098618947 5.43074784509557 6.05331374608707e-29 4.54933128090725e-28
ZT3D7_G2177 1.47446472678142 6.29801805367233 6.14424044280907e-29 4.6140134717677e-28
ZT3D7_G3530 -1.94660486773624 4.19257418084635 6.37754103118779e-29 4.78542446387625e-28
ZT3D7_G6314 1.82949589457447 7.94810381149935 6.44379328326462e-29 4.83131799721546e-28
ZT3D7_G9278 -2.01831105357912 4.99696424702532 6.57630052942329e-29 4.92677542425303e-28
ZT3D7_G11340 -2.74148402955158 3.00640014338177 6.80727476541379e-29 5.09579275026086e-28
ZT3D7_G6021 -3.19059643890513 2.78400415772658 7.73431256785173e-29 5.7851926630456e-28
ZT3D7_G9548 1.50584710352258 6.01171674479363 7.81287280806969e-29 5.83935344048799e-28
ZT3D7_G10917 2.05149694012703 4.05638454498011 8.16745070604269e-29 6.09956271453637e-28
ZT3D7_G115 1.52102381704508 6.31972079389545 8.47661810444129e-29 6.325476340201e-28
ZT3D7_G5548 2.75696777051025 2.68457944746087 8.48827218697095e-29 6.32919714051283e-28
ZT3D7_G11241 1.69133922839094 4.87443417214379 8.79447421683355e-29 6.55236650441005e-28
ZT3D7_G7582 -2.82657850077346 10.1830995876962 8.92015978032241e-29 6.64079659880944e-28
ZT3D7_G1534 1.84952633227221 4.86461477934515 9.22294820370459e-29 6.86083262927617e-28
ZT3D7_G163 -2.45993133563533 3.04832226635355 9.31363720282984e-29 6.92286956376357e-28
ZT3D7_G10301 1.96320422103577 4.69930880367227 9.38972264489082e-29 6.97396301606445e-28
ZT3D7_G4526 -1.69543250650485 4.98816348193563 1.07714527176648e-28 7.99395067991202e-28
ZT3D7_G10655 -2.63659653922472 3.01546280041103 1.10154348641695e-28 8.16863341646067e-28
ZT3D7_G6622 2.2182372008186 3.64338879476716 1.10336966252126e-28 8.17578831901e-28
ZT3D7_G11135 2.04101331117299 8.49662469261415 1.16354019630625e-28 8.61491696048274e-28
ZT3D7_G10410 -1.86713148318906 4.96434464050455 1.28992432559539e-28 9.54322813604947e-28
ZT3D7_G4725 -2.25250255021562 4.33445890164542 1.32791216445175e-28 9.81662170169471e-28
ZT3D7_G7236 -2.09852471010211 4.35884393123851 1.46030322540561e-28 1.07869246813619e-27
ZT3D7_G4223 1.57774631090527 7.28594444180072 1.52770438041425e-28 1.12760264221555e-27
ZT3D7_G11672 2.52589386148258 3.55768513793019 1.59146450009568e-28 1.1737514401638e-27
ZT3D7_G11667 2.26215023356465 3.03014579149866 1.92109787241995e-28 1.41576560597905e-27
ZT3D7_G5494 1.79964738900739 4.60833002680973 1.96409352552807e-28 1.4463286070064e-27
ZT3D7_G1623 1.85885507504794 6.90813228058349 2.64373890544682e-28 1.94529997600785e-27
ZT3D7_G1555 1.67429860373556 5.22328756333655 2.71477738088028e-28 1.99602377221655e-27
ZT3D7_G5752 2.87120942906696 2.96648474924135 3.26579202432175e-28 2.3992955026983e-27
ZT3D7_G3276 -1.51905862454981 5.82444151887755 3.42496347807725e-28 2.51428873425439e-27
ZT3D7_G7645 3.09720246087888 3.44082978759624 3.46009699724113e-28 2.53811751915092e-27
ZT3D7_G1945 -2.04948701028437 3.82345825504388 3.5764120247288e-28 2.62141335434176e-27
ZT3D7_G6598 2.14166229492339 3.2677918179298 3.81664507835962e-28 2.79533912683561e-27
ZT3D7_G6286 -3.16064655844383 5.5232729303085 3.93736451590148e-28 2.88153153314857e-27
ZT3D7_G2772 -1.772417993204 4.95534987918629 3.95083582357225e-28 2.8891628380083e-27
ZT3D7_G7689 1.6293799502951 5.38617795500937 4.23624083385303e-28 3.0954886832127e-27
ZT3D7_G1164 -1.92415099186998 4.91825822813882 4.30754967773742e-28 3.14517396469874e-27
ZT3D7_G4294 2.26197709516085 4.83040983206206 4.44719023626203e-28 3.24463718083007e-27
ZT3D7_G765 -2.05059378718165 4.18882443862536 4.62955152931526e-28 3.37509240524274e-27
ZT3D7_G10735 -1.84346875772253 4.42806378834287 4.85422862949066e-28 3.53617330400041e-27
ZT3D7_G8990 3.25448579570301 2.44661416874619 4.89161455387589e-28 3.56067525654831e-27
ZT3D7_G5162 1.85141394721427 4.82571541005903 5.05716088607212e-28 3.67835794104189e-27
ZT3D7_G802 -1.64348933621439 6.77191067468337 5.36881719249542e-28 3.90205304679683e-27
ZT3D7_G9437 1.54186197385102 5.95549472796504 5.65055826834456e-28 4.10368011347564e-27
ZT3D7_G10919 -1.77746161227051 7.93347122391301 6.15174488965786e-28 4.46424789699025e-27
ZT3D7_G4810 1.51930217850555 5.78690785337102 6.23853735617794e-28 4.52377361228732e-27
ZT3D7_G6709 -1.81895629358811 4.44123468027818 6.67829798439288e-28 4.83896217311887e-27
ZT3D7_G6421 -1.9390543168913 4.1473336978252 7.0538893654012e-28 5.10720960002961e-27
ZT3D7_G11437 2.90103147041831 2.64858060293621 7.9798535550466e-28 5.7732294165017e-27
ZT3D7_G10666 -2.56728299361613 2.79521781239346 8.47375566293684e-28 6.1258864244171e-27
ZT3D7_G9202 1.71443511070968 5.06002147348781 9.08428247901515e-28 6.56225337068583e-27
ZT3D7_G4577 -2.62881481885446 7.60982899231014 9.10430764730779e-28 6.57171773294643e-27
ZT3D7_G11628 -2.84813824239073 2.6402376480404 9.19286892679446e-28 6.63060120464537e-27
ZT3D7_G4545 1.69595522445769 8.52059106015633 1.00109280258992e-27 7.21516543825627e-27
ZT3D7_G10291 -1.82723400771989 4.96236665074503 1.05735615919189e-27 7.61488972917254e-27
ZT3D7_G9189 -1.63310371610361 6.24028269412197 1.06291591422771e-27 7.64912650329754e-27
ZT3D7_G9392 1.4975284051228 5.74824749136625 1.07451161006146e-27 7.7267153050783e-27
ZT3D7_G6705 -2.45237903295349 4.2269320201848 1.07821991021857e-27 7.74751202709663e-27
ZT3D7_G3317 2.70595643561139 2.94463725458702 1.10349884064756e-27 7.92315506461924e-27
ZT3D7_G10802 1.97611240871544 4.45422116834127 1.13540554241624e-27 8.14608420908156e-27
ZT3D7_G9766 2.87503444960302 3.27213827558232 1.35483754511487e-27 9.71308004398062e-27
ZT3D7_G1866 -3.37460470535714 2.31113062503797 1.38576947314641e-27 9.92733874649491e-27
ZT3D7_G4177 -2.13846685762406 4.42891124695337 1.41694253483829e-27 1.01430004077565e-26
ZT3D7_G9201 1.66694148352389 4.76159610764206 1.48169533110681e-27 1.05985320895748e-26
ZT3D7_G420 1.49603322742116 6.29774820007387 1.55084419032872e-27 1.10847336371751e-26
ZT3D7_G8935 -2.45065956884636 2.89819682075338 1.55200284490157e-27 1.10847336371751e-26
ZT3D7_G5136 1.66604102786847 4.85620171365424 1.61808365266344e-27 1.15480075421665e-26
ZT3D7_G10308 -2.18112431107654 8.18242615480825 1.71191264744089e-27 1.2208470961314e-26
ZT3D7_G11147 2.25025711080605 3.28466710938072 2.20250449738179e-27 1.56953248417027e-26
ZT3D7_G121 1.69996033976764 6.95398416019308 2.25705756457186e-27 1.60720108048883e-26
ZT3D7_G6341 -1.56864172660358 6.92109890778776 2.35387858677411e-27 1.67488872156371e-26
ZT3D7_G1996 -2.78901088727002 2.84613612013449 2.40585709930756e-27 1.71059142970992e-26
ZT3D7_G10050 -2.26208741535177 3.97961886794984 2.40925363572471e-27 1.71172421484274e-26
ZT3D7_G10014 1.59513161928294 8.33378880472813 2.68420765976737e-27 1.90564690400239e-26
ZT3D7_G8651 -1.49092935382334 6.67583443968542 2.94437846971969e-27 2.08879225968455e-26
ZT3D7_G1305 2.0309660252249 5.15579975316705 3.35838307038282e-27 2.38071486960969e-26
ZT3D7_G1387 2.09646602673474 4.5394757997331 3.45535520780315e-27 2.44762922630354e-26
ZT3D7_G573 -1.80248148295003 4.8720309849538 3.51606855670658e-27 2.48877872783436e-26
ZT3D7_G10185 1.95680544953666 5.04697025307422 3.62313784094817e-27 2.5621447433157e-26
ZT3D7_G9668 -1.39352068691055 5.63564423757836 3.6251162982227e-27 2.5621447433157e-26
ZT3D7_G8215 -1.80122577666265 4.31288055544181 3.71365094860616e-27 2.6227659824531e-26
ZT3D7_G4850 1.94898979218624 4.28217519408172 4.00515254693452e-27 2.82653590895929e-26
ZT3D7_G3283 2.72846561102313 2.74157538989075 4.0231533002929e-27 2.83713009854236e-26
ZT3D7_G4864 2.77207783800916 4.02128833411814 4.03134693272753e-27 2.84079770493316e-26
ZT3D7_G4645 -1.8205917680207 4.46415933623491 4.05793452833653e-27 2.85741205808385e-26
ZT3D7_G5094 1.48657062525801 5.66548966846863 4.22315707765535e-27 2.97154981327684e-26
ZT3D7_G7834 -1.87355639798348 3.92494383893295 4.70741854869589e-27 3.30983828623862e-26
ZT3D7_G1230 1.66322091511211 7.44305841308981 4.82084117844658e-27 3.38707805076351e-26
ZT3D7_G10659 1.56385827912604 4.95828550220156 4.87335377578054e-27 3.42144038755243e-26
ZT3D7_G6919 -2.05909168664127 4.71639129961827 4.97696003474038e-27 3.49159679599081e-26
ZT3D7_G3381 1.53561051755062 6.43381576092799 5.0820338785839e-27 3.56267840291864e-26
ZT3D7_G8322 1.81951433168831 5.44159753144149 5.43291152491917e-27 3.80584473760389e-26
ZT3D7_G1576 2.13486694814935 3.29747570299718 5.56617527194634e-27 3.89632269036243e-26
ZT3D7_G7231 -1.7033341561009 4.75260132959404 5.5817273497215e-27 3.90432984550895e-26
ZT3D7_G11651 2.95279136917065 2.24810709794657 5.76466189428062e-27 4.02932037558996e-26
ZT3D7_G5375 -1.51808048393852 6.81550711978453 5.84505920027104e-27 4.08250933988026e-26
ZT3D7_G1598 2.06581414506854 4.8688754627345 5.89646150750658e-27 4.11538328156268e-26
ZT3D7_G9872 1.55427563809114 4.61245200739343 6.6010652879162e-27 4.60377014789865e-26
ZT3D7_G9526 -1.76627445949993 7.81170153284339 7.1752971875973e-27 5.00058156421979e-26
ZT3D7_G1958 -1.69593300896271 5.79542439236508 7.6501081507136e-27 5.32757348250723e-26
ZT3D7_G4112 -1.8348589072238 9.50532449865315 7.85843075622852e-27 5.4686381772816e-26
ZT3D7_G8874 1.95794838885989 8.49805436466774 7.99475969387946e-27 5.55943289482079e-26
ZT3D7_G8521 -2.15785106353768 4.61769305067801 8.61943576763573e-27 5.98943516152258e-26
ZT3D7_G7715 1.62519901292819 4.84129444361435 8.92600677442244e-27 6.1979265766509e-26
ZT3D7_G60 -1.64196840886759 5.29671790071481 9.30772182141565e-27 6.45825259714016e-26
ZT3D7_G2187 2.80266838902907 2.80701161832723 9.4717720442298e-27 6.56727978406349e-26
ZT3D7_G8130 2.22796118589915 2.78915626936689 1.05122056893867e-26 7.28334718274877e-26
ZT3D7_G6570 2.69844014144604 3.62521709196124 1.16892435589366e-26 8.09294674408649e-26
ZT3D7_G10907 -1.58863678897294 8.24199348158883 1.19175780315074e-26 8.24501827077754e-26
ZT3D7_G8600 -1.78873034416176 4.37331970537602 1.20485054852664e-26 8.32952760860514e-26
ZT3D7_G5138 1.58549537966376 6.12364241495033 1.23386317474838e-26 8.52389319848005e-26
ZT3D7_G950 1.48598196198777 7.13610029244999 1.30251861774448e-26 8.99164125064042e-26
ZT3D7_G3797 -2.01977870042548 5.94570909953848 1.35389665803851e-26 9.33952549280638e-26
ZT3D7_G1343 1.7805389628421 5.51179311889161 1.40110933826607e-26 9.65819160408243e-26
ZT3D7_G1255 -1.50483716711102 5.6780079355705 1.40975418153606e-26 9.71073054509455e-26
ZT3D7_G10265 -1.82808502826096 6.60040563629843 1.42136911509743e-26 9.78363715772644e-26
ZT3D7_G8051 -2.64775488961675 10.1101067711128 1.46802186139685e-26 1.00974373249122e-25
ZT3D7_G9452 -1.53225116715985 6.94281424711523 1.47560690012871e-26 1.01422597364386e-25
ZT3D7_G7619 1.87324292280896 4.46948300727948 1.48445908149485e-26 1.01957204063307e-25
ZT3D7_G1094 -1.69174676860839 7.2453481011627 1.50444731657019e-26 1.03255342942041e-25
ZT3D7_G8657 1.63093299043407 8.23620004828189 1.51102062975954e-26 1.03631559376283e-25
ZT3D7_G5605 -1.8980605358942 4.52508549610108 1.51253545274001e-26 1.03660552472261e-25
ZT3D7_G815 1.77246762187885 8.81699877992021 1.53284379810238e-26 1.04976575263981e-25
ZT3D7_G91 2.56158511137814 3.57341052800976 1.63004892507344e-26 1.11553167965372e-25
ZT3D7_G3531 -1.70354103098434 4.6878901454564 1.76407514779904e-26 1.20638337917208e-25
ZT3D7_G5582 -2.16226714574223 3.92047901756785 1.86160294094562e-26 1.27216235532439e-25
ZT3D7_G6445 -1.83973584144253 4.15435493618136 2.03150744639346e-26 1.38727112814149e-25
ZT3D7_G2306 -3.08806907597929 2.37227286692597 2.13169774892776e-26 1.45464234599729e-25
ZT3D7_G1373 -1.43422960853016 6.33930803320968 2.18056713127064e-26 1.48692120761644e-25
ZT3D7_G10083 -1.7626097895465 4.4957174627469 2.19892880192166e-26 1.49836555548029e-25
ZT3D7_G7933 -3.15242643419692 6.41746761134684 2.23669962808097e-26 1.52300953154552e-25
ZT3D7_G3627 -1.89473330818288 4.23454364953763 2.25108434842876e-26 1.53170556525346e-25
ZT3D7_G5853 2.74162719695004 3.00913397548203 2.40792911175359e-26 1.63725380578547e-25
ZT3D7_G9068 -2.19861331754312 4.0966423974047 2.49904885556917e-26 1.69799368196583e-25
ZT3D7_G710 1.54555283375581 5.7990891026762 2.86480502128546e-26 1.94511654234918e-25
ZT3D7_G10513 -1.4448945582842 6.81760351274434 2.93597399827481e-26 1.99201323742849e-25
ZT3D7_G1063 -2.49482727547008 3.06020430549818 3.0970743697483e-26 2.09981642268935e-25
ZT3D7_G9222 -2.40777849109107 2.89935126450822 3.22472594832077e-26 2.18480361894795e-25
ZT3D7_G3159 1.50432930236168 7.20612440168308 3.32867541835701e-26 2.25362247297038e-25
ZT3D7_G7057 -2.10560397930284 4.76638847141213 3.60264599927859e-26 2.43737104954757e-25
ZT3D7_G9728 1.63897601490444 5.78924454091451 3.91179628077402e-26 2.6446417590532e-25
ZT3D7_G311 -1.53254919750206 5.00091686859932 4.12109988915838e-26 2.78416228810614e-25
ZT3D7_G1884 1.72381617296687 4.6169169710201 4.70248709443577e-26 3.1746804765565e-25
ZT3D7_G10353 -1.47041460096286 5.66015124242625 4.81883914026137e-26 3.24905093261159e-25
ZT3D7_G3622 -1.66650246800809 4.46673539281427 4.81949400876225e-26 3.24905093261159e-25
ZT3D7_G3949 1.51798490851005 4.79130685517236 4.89226265053724e-26 3.29576700347051e-25
ZT3D7_G4232 -1.45504610463033 5.45127256109328 5.10225586186944e-26 3.43479522275636e-25
ZT3D7_G4740 1.46366850281123 7.53539044488648 5.20727274966469e-26 3.50300729552213e-25
ZT3D7_G9116 -2.42354254242232 3.11393125085193 5.71760349849299e-26 3.84359011385945e-25
ZT3D7_G4584 -1.95265292995931 6.49869006023727 5.88977860913246e-26 3.95653068350215e-25
ZT3D7_G919 1.81967974392509 8.31915100725691 6.10430426313002e-26 4.09774088158629e-25
ZT3D7_G10435 -3.3357311140892 2.12077693183786 6.11512216385436e-26 4.1021017370534e-25
ZT3D7_G2077 1.72970845930664 4.04909088785263 6.82818822645092e-26 4.57720075179888e-25
ZT3D7_G6698 1.79962210291363 3.84199221902103 7.3514982907242e-26 4.92451812106945e-25
ZT3D7_G3604 1.51174400320849 8.2824398837472 7.52225581287087e-26 5.03534923665517e-25
ZT3D7_G9284 -2.97379384952768 2.2361344537486 8.52956340781387e-26 5.70561070239389e-25
ZT3D7_G3226 1.65971330829023 4.6856110058069 1.05566660880406e-25 7.05661088082264e-25
ZT3D7_G3886 -1.79763016636245 5.1141560205912 1.0719895523393e-25 7.16067898015811e-25
ZT3D7_G6701 2.62201222031375 3.26843898076592 1.09803444354167e-25 7.32949573705875e-25
ZT3D7_G7569 1.45810714860781 9.08534420742613 1.14450099870405e-25 7.63429619093386e-25
ZT3D7_G1236 1.53885359035786 5.91234751430971 1.14531732457534e-25 7.63437643600358e-25
ZT3D7_G1683 1.82587119595727 4.7680857988189 1.21183257082162e-25 8.07208053490444e-25
ZT3D7_G11048 1.47907904585258 5.8120673461562 1.23328665608214e-25 8.2092264653097e-25
ZT3D7_G3179 -1.45543844989475 6.70500469847614 1.50804759746052e-25 1.00311056728067e-24
ZT3D7_G11235 1.54699149857399 4.78552264843549 1.6202313316156e-25 1.07697729689743e-24
ZT3D7_G2996 1.43954344580735 6.83814362538569 1.66268523477507e-25 1.10442325041882e-24
ZT3D7_G9123 -2.56059159243752 2.87388590466235 1.6816340347062e-25 1.11622868933086e-24
ZT3D7_G6685 1.9459143628817 3.72495703924205 2.03456614015643e-25 1.3495528862589e-24
ZT3D7_G9385 1.47651551835566 7.79654067186039 2.0929288384054e-25 1.38729612668604e-24
ZT3D7_G8196 1.80021542425988 4.31638351828624 2.18268145101479e-25 1.4457789485717e-24
ZT3D7_G9665 -1.69779625489989 4.93951868743968 2.26789459023241e-25 1.50117541495719e-24
ZT3D7_G1506 -2.70273124405211 4.32466759633737 2.28987537509899e-25 1.51466878469962e-24
ZT3D7_G3364 1.56073079478615 5.51259218717117 2.38185711060394e-25 1.57441418480868e-24
ZT3D7_G1992 2.0194560195541 3.77591964500861 2.54099076109809e-25 1.67843314574413e-24
ZT3D7_G8211 -2.43970595856773 4.18640718620442 2.55376640808876e-25 1.68569893919183e-24
ZT3D7_G10489 -1.60921553539195 5.83839281134992 2.58641474791365e-25 1.70606315407897e-24
ZT3D7_G6148 -1.45224939101135 5.35574673245144 2.60152781397184e-25 1.71484041737644e-24
ZT3D7_G7491 1.43534272398484 7.57735777698954 2.89982136860838e-25 1.91013909998826e-24
ZT3D7_G3533 -2.72235615673511 3.1077651851071 3.19496983898477e-25 2.10309665129289e-24
ZT3D7_G10362 1.46756252112829 8.86002132885295 3.43766506009936e-25 2.26128321209031e-24
ZT3D7_G6020 -3.16775120031169 2.22704856504641 3.52228411997654e-25 2.3153407802505e-24
