genes logFC logCPM PValue
ZT3D7_G312 -0.156403073929281 6.807804434741 0.200146904780247
ZT3D7_G313 1.23654071418033 2.75200585964092 4.62599272881352e-11
ZT3D7_G314 -0.232369320335789 6.6407909915397 0.0258566452578573
ZT3D7_G315 -1.4962227648234 3.66442747238591 5.12048627628415e-24
ZT3D7_G317 0.357335711010123 7.61796959884614 0.000694798267331774
ZT3D7_G318 -0.28781072630585 3.95568016066275 0.0489410554991652
ZT3D7_G319 -0.34773938582636 4.68324992883454 0.00315055133780638
ZT3D7_G320 -0.0924148264983045 6.32464842259996 0.442952567190133
ZT3D7_G321 0.263925382719357 7.67853040508493 0.0777869268324549
ZT3D7_G322 0.225537221717003 3.06424724355355 0.168315853434339
ZT3D7_G323 0.166059740538647 5.99033342182804 0.139611281759145
ZT3D7_G324 1.26977637525585 3.51858742436865 5.99027331263079e-19
ZT3D7_G326 0.176087351293719 6.11305131581439 0.100339371667224
ZT3D7_G328 -0.106881552150135 5.3997620367749 0.323863455168602
ZT3D7_G329 -0.696044695427494 2.52221438357429 0.000591873009255075
ZT3D7_G330 1.19156725343849 3.03851173354816 1.73666308261768e-13
ZT3D7_G331 1.36370118602752 4.2273024944887 6.72868010285452e-20
ZT3D7_G332 -1.03955910532367 7.33042917693965 1.14387482152415e-20
ZT3D7_G333 0.0347918158394321 4.2121045207982 0.81292604671544
ZT3D7_G334 0.778316427558996 3.51981102699945 7.72772556097665e-08
ZT3D7_G335 0.431871991671203 6.44198819186883 0.00102518992953242
ZT3D7_G336 0.0780779835608252 6.59354520489661 0.49400286384815
ZT3D7_G337 -1.08828531628994 6.46247741513702 4.76909231074152e-17
ZT3D7_G338 -0.566671631941206 7.17936131693079 1.86905705908266e-07
ZT3D7_G340 1.30022731751414 3.26680591129626 1.55062011608321e-18
ZT3D7_G341 -0.376986415856883 5.85830516604777 0.00268646786402491
ZT3D7_G342 -2.31701617558402 2.71318222123838 1.96981993262414e-37
ZT3D7_G343 -9.29296112658633 3.16871827483565 2.22050452199322e-137
ZT3D7_G345 0.000579597353450009 4.67761484550022 0.992063113760608
ZT3D7_G346 0.0536654900833496 4.3468427950673 0.674414988883656
ZT3D7_G348 -0.783337760839547 8.87125653139874 4.70834146004814e-14
ZT3D7_G351 -0.242557802947898 7.8584072971764 0.0189759089859215
ZT3D7_G353 0.583888607459306 6.60997661349969 1.84011150628023e-05
ZT3D7_G354 0.404430399276795 6.36488902154505 0.0001528561596118
ZT3D7_G356 0.0668581953004104 5.25330391902824 0.560061875268163
ZT3D7_G357 0.208079984279901 3.21206453510978 0.231970007030777
ZT3D7_G358 0.910453752298576 5.59324724918786 1.23028994936885e-16
ZT3D7_G359 0.238091922087904 5.60162913598679 0.0461950906940017
ZT3D7_G360 0.310249048505681 5.9097206242039 0.00348306098863843
ZT3D7_G361 0.491634094304115 7.55183450406503 3.0580508414996e-05
ZT3D7_G362 0.326854444817412 5.48688089958828 0.00437368982526951
ZT3D7_G363 1.98528431917431 3.20224493649263 3.63063472005499e-31
ZT3D7_G364 0.163428008472097 5.6058744774732 0.16162580994066
ZT3D7_G367 -0.0295223569706185 5.99482010067922 0.791294429156532
ZT3D7_G368 -0.600157560837551 4.41438596442884 4.73594100800046e-06
ZT3D7_G369 0.406044240976794 7.24508112011906 8.76742926018627e-05
ZT3D7_G370 0.168740895521357 5.93365963043969 0.099036993862973
ZT3D7_G371 0.158179236875269 6.62702903386835 0.150901671313547
ZT3D7_G372 0.432587870063686 5.77467485646939 0.00012537090721593
ZT3D7_G373 -0.359209912927081 5.29592069140181 0.00156822107381353
ZT3D7_G375 -0.211751352941215 4.51879133548446 0.156627667043276
ZT3D7_G376 -0.502602492594706 4.05592098667086 0.000891661676599321
ZT3D7_G377 -0.398725734480661 3.12272204829455 0.027818137729586
ZT3D7_G379 0.438399095482356 4.57990958080407 0.000182545034950561
ZT3D7_G380 -0.0713503158373016 6.4855677626012 0.565909535198985
ZT3D7_G381 -0.166581982383705 5.36586484895828 0.159670658798155
ZT3D7_G383 -0.498598196881845 3.95050310085877 0.000290843301022969
ZT3D7_G385 0.632976694115629 7.06181506461433 7.17041628895278e-07
ZT3D7_G386 0.428619155945458 4.86507107254946 0.00181403767022472
ZT3D7_G387 -2.12239358931485 4.24673477379219 1.86260281874138e-38
ZT3D7_G388 -0.176150849023048 5.67513068741359 0.12580496011766
ZT3D7_G390 -0.30563134669742 3.64554150073103 0.0279810452362431
ZT3D7_G391 1.24166296280067 5.39544835096862 7.02100495408788e-08
ZT3D7_G392 -0.0161535068168905 6.88817835008189 0.890185333105297
ZT3D7_G393 -0.140572495432859 3.63920719276436 0.371143354356052
ZT3D7_G394 1.03697996007175 3.7657730449602 8.3306608929006e-07
ZT3D7_G395 0.866926782605394 7.72577077291785 1.29171439379093e-15
ZT3D7_G396 -1.46896324549647 4.01889453646442 1.36148439400706e-28
ZT3D7_G397 0.583933291741446 3.27703767266897 7.67882613659939e-05
ZT3D7_G398 0.464038959300979 4.23105606407461 0.000549683217126529
ZT3D7_G400 0.036576314609091 2.98426898817468 0.887167782462169
ZT3D7_G401 3.86274169855202 3.78408095804424 3.6074668060732e-53
ZT3D7_G402 1.53240854675323 4.19259096662791 1.55203660153869e-29
ZT3D7_G405 -8.68548800068044 2.57093820253517 4.30584882451843e-102
ZT3D7_G407 -0.219623551467257 5.30611955290936 0.140064869013496
ZT3D7_G408 1.16475592380347 4.28898027830908 3.55680109189336e-19
ZT3D7_G409 0.490922891280728 4.65541294244148 3.03835434285218e-05
ZT3D7_G410 0.474650732434033 4.66010973238647 0.000238049216253073
ZT3D7_G412 -0.597808099260768 3.06205688917092 0.00024159163257399
ZT3D7_G413 -0.190266820162641 3.52761616886048 0.276504936025128
ZT3D7_G414 0.110550636868901 5.39149681135777 0.308461750206211
ZT3D7_G415 0.432981559342532 6.7007077678813 1.8066991469395e-05
ZT3D7_G416 0.374886821700073 8.32010131976022 0.000228618757427702
ZT3D7_G417 -0.38040170233073 5.39307448698091 0.00135121241390113
ZT3D7_G418 0.390946077580313 3.69588237008368 0.0162211420011194
ZT3D7_G419 0.00850818657363859 8.26622228192775 0.936432313285525
ZT3D7_G420 0.920371202375655 5.170085549916 5.52927026096256e-18
ZT3D7_G421 -0.277403977962074 6.3315429326315 0.0420325128719942
ZT3D7_G423 0.389763680142263 7.73354171757677 0.000121391991931436
ZT3D7_G425 0.669003623744882 6.31693633122151 9.99655017789153e-10
ZT3D7_G426 -2.08813948533447 7.36077095573923 7.47600642648355e-71
ZT3D7_G428 0.668069442407217 6.34880243935035 2.97808902815817e-08
ZT3D7_G429 0.0786640581591205 6.85458669140616 0.486213214593341
ZT3D7_G432 0.225974980112069 5.96361751987711 0.0265137101640149
ZT3D7_G433 0.137533111155813 3.66113006060276 0.348699131086432
ZT3D7_G434 1.03119255881826 4.85122222376834 4.35663081948217e-09
ZT3D7_G435 -0.40958502859542 4.85881872205133 0.00080275429640875
ZT3D7_G436 -0.401996144514454 8.52759241438229 0.000328962809190153
ZT3D7_G437 -0.374424444880016 5.35768465877512 0.000738800533743712
ZT3D7_G442 1.06551264218298 4.54622838965316 3.12455899252034e-16
ZT3D7_G443 0.34681806908293 4.00728609899408 0.00844962692017341
ZT3D7_G444 -0.248107218002958 4.40155591234367 0.062351558143856
ZT3D7_G446 0.216503490527737 3.97620212759125 0.0885884941550013
ZT3D7_G448 0.548427902852878 5.98116046503028 7.59066302772184e-08
ZT3D7_G449 -0.111324753954709 5.19925348579401 0.363684617663533
ZT3D7_G450 -0.567951102123262 6.76914405245922 2.38454141228942e-07
ZT3D7_G451 -13.9672202448561 6.05514734004849 0
ZT3D7_G453 0.393212009090571 6.20820398738998 0.00192209053575482
ZT3D7_G454 0.492283054682094 5.51122748570755 1.61779138671063e-05
ZT3D7_G456 0.417432844269257 5.97055059934688 8.94871851904527e-05
ZT3D7_G457 -0.234505090488484 5.10903438296782 0.0591466582795109
ZT3D7_G458 0.0918130280694177 5.36541559921156 0.415649185941005
ZT3D7_G459 -0.710031850074624 6.75288003759829 2.00780440604045e-12
ZT3D7_G460 -0.0235098256901726 7.80418728570642 0.818475292051194
ZT3D7_G461 0.285520487886242 4.14649190909112 0.0388698825320773
ZT3D7_G462 1.31933310588717 3.0250679327925 3.73264004577223e-07
ZT3D7_G463 0.750936085298494 7.97718688621161 6.95115831188072e-11
ZT3D7_G469 -1.36222911603702 8.16802170054606 3.90992077514116e-34
ZT3D7_G470 -0.122039329318705 3.47564169886005 0.396554562300795
ZT3D7_G471 0.247509119073667 4.67059864797979 0.0646517929853359
ZT3D7_G472 -1.65036533386779 2.83058048305792 3.64355653696564e-15
ZT3D7_G475 -0.192122342996986 6.56494263067596 0.0504309087135738
ZT3D7_G476 0.0317331186565554 4.79554194731816 0.777098263606137
ZT3D7_G477 -2.28982307278693 3.58210060246724 1.07431451021047e-41
ZT3D7_G479 0.213115805707484 7.54727301232903 0.0706598509985303
ZT3D7_G480 0.178987310756694 6.06566732921966 0.358116548573675
ZT3D7_G481 -0.221088493176452 6.40080205042414 0.104749928291223
ZT3D7_G482 -0.658993568339389 7.03895512279234 7.03572208813327e-08
ZT3D7_G483 0.40048251939505 5.45089548494711 0.000138052858772308
ZT3D7_G485 0.093528509066791 4.90511221390089 0.47849064296142
ZT3D7_G486 -0.30211666503986 7.20158938216174 0.00361336933829589
ZT3D7_G487 0.090773151679236 6.35651498023599 0.486775604462169
ZT3D7_G488 0.0357364621568519 7.68863393093447 0.780274449674986
ZT3D7_G489 -0.396643987991422 6.54528604540998 0.00048432999086496
ZT3D7_G490 0.658268915899582 5.77151296017155 1.45217227733963e-09
ZT3D7_G491 -0.243853240178675 4.71485757977515 0.086121919839342
ZT3D7_G492 -1.91702670614553 3.66494147123674 1.57507027334656e-30
ZT3D7_G493 -0.0944919396905357 5.1612789359085 0.379009527929167
ZT3D7_G494 -3.50697022606297 4.27006891336011 1.05936294585353e-112
ZT3D7_G495 0.0314486229235744 5.8852946607209 0.788053492465562
ZT3D7_G496 -0.29621818167689 4.94320507914654 0.0100448347960075
ZT3D7_G497 -1.4270262450998 3.10147269714461 4.4218887988245e-12
ZT3D7_G498 -0.143887025634495 5.60548106350545 0.210477493774388
ZT3D7_G499 -0.226204714842634 4.95192308695232 0.175822269515557
ZT3D7_G500 0.794596060480172 6.26567540499006 2.30235711901338e-14
ZT3D7_G504 -0.153165871983086 6.43644551341597 0.179991436922857
ZT3D7_G505 -0.490867277694388 5.65449590347057 2.11011052077114e-05
ZT3D7_G507 0.0259892097613526 6.23320771799945 0.798135194789623
ZT3D7_G508 -0.161216509476211 6.03190110930602 0.115897585052069
ZT3D7_G509 0.619381716725681 6.19823517942211 1.77215109352156e-09
ZT3D7_G510 0.163993921824736 5.28746230411792 0.266036563101507
ZT3D7_G511 -0.367276417191529 4.55134327159358 0.00226638301351192
ZT3D7_G512 -0.226375061388229 2.79285586125205 0.195717561787001
ZT3D7_G513 -0.467709057933016 6.08794954404516 1.14546417947163e-05
ZT3D7_G514 0.277932776047365 6.60929795321948 0.0551703465724536
ZT3D7_G515 -0.623151985626894 2.68104731985264 0.00152493559641761
ZT3D7_G516 0.135299868819018 6.90466005307954 0.198793617210522
ZT3D7_G517 -0.239905370167366 6.60312580026665 0.0251771071222041
ZT3D7_G518 0.991669515710297 5.05402645501253 6.71334136354169e-18
ZT3D7_G519 2.33984027611284 2.77563916505365 1.07341229152783e-35
ZT3D7_G521 0.281145813487781 6.27355241743198 0.0398400577640497
ZT3D7_G522 0.500916383790139 3.14449267012232 0.00155875301142434
ZT3D7_G523 -0.683835543371617 6.16135308968822 1.97743104620263e-10
ZT3D7_G524 -0.130929028464653 3.7338564815693 0.421855894867978
ZT3D7_G525 -0.553496318381268 7.22196674478723 6.92312808809442e-06
ZT3D7_G526 -0.553171490530339 4.61106669031317 9.31035535759995e-07
ZT3D7_G527 1.03002649196121 7.16023351339747 1.82226724617257e-21
ZT3D7_G528 -0.215732718099994 4.42820775345381 0.0987558324070186
ZT3D7_G529 0.0508856746288698 5.59927742724588 0.709379219476096
ZT3D7_G530 -0.0139228460136998 7.14953574163306 0.89856565334747
ZT3D7_G531 -1.82914306388938 5.75699840131652 6.22705294726849e-24
ZT3D7_G532 0.417134083692429 4.60620723793138 0.00182951563256387
ZT3D7_G533 0.0150120429301254 7.53136451976673 0.886533478985325
ZT3D7_G536 -0.691294606582118 7.369717402442 3.07577163361023e-10
ZT3D7_G537 0.32141438941377 4.54091855041591 0.014145408910635
ZT3D7_G538 0.229239941550456 7.5008163571877 0.0566246269708503
ZT3D7_G541 -1.35199734664712 4.51450034040305 1.94276139037121e-24
ZT3D7_G542 0.584724479673307 3.34417833165052 0.00313802371365473
ZT3D7_G543 -0.117953217987848 3.10765338740018 0.508738927055748
ZT3D7_G544 0.176887693770516 5.05686751777873 0.106651460459041
ZT3D7_G545 -0.091617336166304 4.96017594748171 0.421262751120038
ZT3D7_G546 0.204742442006034 6.8645170198941 0.0404872204086856
ZT3D7_G547 0.750166036315419 4.99006599513548 4.72891940713798e-11
ZT3D7_G549 -0.254190125578409 6.79756806042999 0.180755597278197
ZT3D7_G550 0.0997560355880414 5.15825023269841 0.345125050838182
ZT3D7_G551 0.248037078227418 6.85618250564833 0.0147248602702204
ZT3D7_G552 0.195384021390721 6.43459466599484 0.0852623797521948
ZT3D7_G553 0.0273898676098938 7.34610940577353 0.79247663459363
ZT3D7_G555 0.19072832959393 6.51182509653847 0.139674949948839
ZT3D7_G556 -0.114279201209028 6.16619587939828 0.262154565970023
ZT3D7_G557 0.0238931963988526 4.55648086032793 0.83498432805127
ZT3D7_G558 0.173174806893781 3.46860476119376 0.246811761195375
ZT3D7_G559 0.520346009213219 5.17138121718929 2.97109954165612e-06
ZT3D7_G560 0.271826180298369 4.36510120396897 0.0409328534622395
ZT3D7_G561 0.415472645298843 6.63025390541744 0.000181841844285434
ZT3D7_G562 0.530948195699482 4.03055234409734 0.000161337583486794
ZT3D7_G564 0.167325015928033 6.33976469099413 0.191017939932011
